Titel,URL,Beschreibung,Sentiment,Top-Level-Domain
Die maritime Industrie Frankreichs auf Kurs zum Null-Emissions ...,https://world.businessfrance.fr/deutschland/die-maritime-industrie-frankreichs-auf-kurs-zum-null-emissions-schiff/,"Aug 7, 2024 ... DEUTSCHLAND. Open the search Close the search. Open ... Die Branche steht in Europa an zweiter und weltweit an sechster Stelle.",negativ,fr
"Maritime Wirtschaft, maritime Sicherheitspolitik und ...",https://www.bundestag.de/resource/blob/671088/06c01f0beecca36e0568547b5cf26187/WD-5-103-19-pdf.pdf,"Nov 1, 2019 ... wendung in der maritimen Branche am Standort Deutschland.8. Die inhaltlichen Zielstellungen des Programms orientieren sich an vier ...",negativ,de
Personalberatung Maritime Wirtschaft | TOPOS,https://topos-consult.de/branchen/personalberatung-maritime-wirtschaft/,"... Branche verbunden sind, zählt die maritime Wirtschaft zu den wichtigsten Wirtschaftszweigen in Deutschland. Dazu gehören im Wesentlichen die Schifffahrt ...",negativ,de
Germany Branch | Institute of Chartered Shipbrokers,https://www.ics.org.uk/about-us/international-network/branches/germany-branch,"Members of the Germany Branch are mainly brokers, but other areas from the maritime industry such as agency, shipowning, ship financing and liner shipping ...",neutral,org.uk
Status deutscher Mode | Oxford Economics,https://www.oxfordeconomics.com/resource/status-deutscher-mode/,"Nov 29, 2024 ... The latest report from Oxford Economics and the Fashion Council Germany analyses the economic impact of the fashion industry on the German ...",neutral,com
Nor-Shipping 2022: Made in Germany für die internationale ...,https://handelskammer.blog/nor-shipping-2022-made-in-germany-fuer-die-internationale-maritime-industrie/,"Apr 4, 2022 ... „Wir freuen uns, dass wir mit der Nor-Shipping 2022 endlich einen Re-Start in der Messebranche vollziehen können und sind zuversichtlich, dass ...",negativ,blog
Statustagung Maritime Technologien - PtJ,https://www.ptj.de/foerdermoeglichkeiten/maritime-forschungsstrategie/statustagung,"„Eine leistungsstarke und international wettbewerbsfähige maritime Branche ist ein Schwungrad für die wirtschaftliche Entwicklung in Deutschland“, betonte ...",negativ,de
Neues Center für Sicherheitstraining an der Ostsee eröffnet WID ...,https://www.windindustrie-in-deutschland.de/unternehmensmeldung/neues-center-fuer-sicherheitstraining-an-der-ostsee-eroeffnet,"Mar 11, 2025 ... Diese Ansiedelung unterstreicht einmal mehr die Bedeutung des Hafens für die Offshore-Branche und die maritime Wirtschaft in Deutschland“,.",negativ,de
boot Düsseldorf: Boat Show & Watersports Exhibition - boot 2025 ...,https://www.boot.com/,The world's most important boat and water sports fair boot Düsseldorf invites you back from 17 - 25 January 2026. It is the meeting place of the ...,positiv,com
Deutsches Maritimes Zentrum: Thinktank und vier Handlungsfelder ...,https://hamburg-business.com/de/news/deutsches-maritimes-zentrum-thinktank-und-vier-handlungsfelder,"Jun 10, 2021 ... An der Zukunftsfähigkeit nicht nur von Deutschlands größtem Seehafen, sondern der gesamten deutschen maritimen Branche, arbeitet das Deutsche ...",neutral,com
Maritime Wirtschaft in Niedersachsen | Nds. Ministerium für ...,https://www.mw.niedersachsen.de/startseite/wirtschaft/maritime_wirtschaft/maritime-wirtschaft-in-niedersachsen-145541.html,... maritime Wirtschaft in Deutschland gemeinsam voranzubringen. Das Deutsche ... Mit Hilfe des DMZ sollen die Rahmenbedingungen für die maritime Branche ...,negativ,de
Herausforderungen und Chancen durch die Energiewende - IHK ...,https://www.ihk.de/schleswig-holstein/standortpolitik/wirtschaftspolitik/wirtschaftspolitische-positionen/maritime-wirtschaft/positionspapier-13-nationale-maritime-konferenz2-5919172,Die maritime Wirtschaft sichert in Deutschland damit bundesweit mehr als 450.000 Arbeitsplätze. Die maritime Branche steht nach der Corona-Pandemie ...,negativ,de
Maritimes Cluster Norddeutschland | Schleswig-Holstein,https://www.clusterplattform.de/CLUSTER/Redaktion/DE/Cluster/go-cluster/maritimes_cluster_sh.html,"Das Maritime Cluster Norddeutschland (MCN) ist das Netzwerk der maritimen Branche mit rund 400 Mitgliedern aus Wirtschaft, Wissenschaft und Politik. Mit ...",neutral,de
11. Nationale Maritime Konferenz in Friedrichshafen: Baden ...,https://www.baden-wuerttemberg.de/de/service/presse/pressemitteilung/pid/11-nationale-maritime-konferenz-in-friedrichshafen,"May 22, 2019 ... ... Shipping und die maritime Mobilitätswende von zentraler Bedeutung für die Branche. Für die auf diesem Gebiet weltweit führende deutsche ...",negativ,de
IFB International Freightbridge: Global Logistics,https://www.ifb.com/,"Germany, Poland, Spain. Search Local Offices. New Customer · Existing ... The transition phase for maritime transport ends and the ICS2 regulations are binding.",neutral,com
Für Lehrkräfte - maritimerpfadfinder,https://maritimerpfadfinder.de/fuer-lehrkraefte,Die maritime Branche nimmt eine Schlüsselrolle in der globalen Wirtschaft ein. Etwa 90% des Welthandels wird über den Seeweg abgewickelt. Allein in Deutschland ...,negativ,de
KAEFER Group - KAEFER SE & Co. KG,https://kaefer.com/,"With unrivalled experience and expertise, our teams provide trusted partnership and tailored support for industry, marine & offshore and construction sectors to ...",positiv,com
Arne Rehder – DST2025,https://deutscher-schifffahrtstag.de/index.php/author/rehder/,"März 11, 2025. Die sicherheitspolitische Lage für das maritime Deutschland ist ... maritime Branche in Deutschland von elementarer Bedeutung: Mehr lesen ».",negativ,de
Hagenuk Marinekommunikation - Hagenuk Marinekommunikation,https://www.hmk.atlas-elektronik.com/,... German Navy and many other naval forces ... Maritime Security Systems. Communication & Tactical Data Link Systems.,positiv,com
Maritime Wirtschaft in Schleswig-Holstein - Handelskammer ...,https://www.handelskammerjournal.ch/de/maritime-wirtschaft-in-schleswig-holstein,"May 2, 2018 ... Der Schiffbau und seine Zulieferer bilden den Kern der Branche. Darüber hinaus gewinnen Meeresforschung, Tiefseetechnologie und die Marine ...",negativ,ch
Freight transport statistics - modal split - Statistics Explained,https://ec.europa.eu/eurostat/statistics-explained/index.php/Freight_transport_statistics_-_modal_split,"In 2022, maritime freight transport was predominant in all countries with maritime ports, with the exception of Belgium, Germany, Lithuania, Romania, Slovenia ...",neutral,eu
Airbus in Germany | Airbus,https://www.airbus.com/en/about-us/our-worldwide-presence/airbus-in-europe/airbus-in-germany,NH90 Sea Lion. Stories Helicopters. Civil and military helicopters continue to prove their worth to German defence and… 03 June 2024 5 min read · Erstflug EF.,positiv,com
Unternehmensfinanzierung der maritimen Industrie in Deutschland,https://stiftungsprojekt-kapitalmarktunion.de/fileadmin/Stiftungsprojekt_Kapitalmarktunion/Dokumente/Gutachten/2022_Unternehmensfinanzierung_der_maritimen_Industrie_Deutschland/MFiRG_Studie_2022.pdf,Die maritime Wirtschaft wird gemeinhin als zusammenhängende Branche ... In einer auf die ganze maritime Branche in Deutschland gezielten. Umfrage hat ...,negativ,de
Digitalisierung Maritime Wirtschaft,https://meermachen.sh/files/uploads/positionspapiere/langfassung-digitalisierung-maritime-wirtschaft-data.pdf,"Die Digitalisierung bietet große Chancen für die maritime Branche. Zentral ... Fährgesellschaften Stena Line, DFDS und Scandlines Deutschland sowie der Bahn-.",negativ,sh
DP World | Logistics | Management | Global International Trade,https://www.dpworld.com/,DP World is a world leader in logistics management services. We ensure future viability of global international trade & prosperity of communities around the ...,positiv,com
cunova: Home,https://www.cunova.com/,Germany (DE) ; Melting Casting Technologies Phone: +49 541 321 3218 ; Industrial Applications ; Maritime Applications Phone:. +49 541 321 3201. Mail: maritime@ ...,neutral,com
Commercial Code (Handelsgesetzbuch – HGB),https://www.gesetze-im-internet.de/englisch_hgb/englisch_hgb.html,Branch Offices of Enterprises with a Seat in Germany. (1) Registration of ... maritime law on the carriage of goods by sea applies to the contract if. 1 ...,neutral,de
Rhenus: Global logistics service provider for holistic solutions,https://www.rhenus.group/,Sea transport. Worldwide transportation by sea is often the more cost-efficient and environmentally friendly solution for goods that are not time-critical. We ...,positiv,group
Our locations - Hexagon Purus,https://hexagonpurus.com/careers/locations,"Europe. Norway. Alesund Header X Large i Stock 1179529528. Langevåg, Norway. Hexagon Purus Maritime AS ... Germany. Kassel Header Medium i Stock 458244489.",neutral,com
Potenzialstudie zu Betankungsinfrastrukturen für kohlenstoffarme ...,https://www.now-gmbh.de/wp-content/uploads/2024/04/NOW_Abschlussbericht-Potenzialstudie-Betankungsstrukturen.pdf,... Deutschland. 33. Abbildung 12 | Bunkerstandorte von Hoyer Marine [12] ... Verlagerung der Branche auf (L-/C-)NG- und methanolbetriebene Schiffe. Für LNG sind ...,neutral,de
20 Logistics Companies in Germany to Know | Built In,https://builtin.com/articles/logistics-companies-in-germany,"Jan 31, 2025 ... Sonoco is a packaging company that works with supply chain providers to handle packaging, shipping and delivery services throughout Germany.",neutral,com
Seagate Service Centers | Seagate US,https://www.seagate.com/support/service-centers/,"Europe, Middle East, and Africa · France · Germany · Italy · Netherlands · Poland · Spain · United Kingdom ...",positiv,com
"Registereintrag ""Verband Maritime Wirtschaft Deutschland ...",https://www.lobbyregister.bundestag.de/suche/R007312/52413,"Apr 3, 2025 ... ... Belange der Branche auf nationaler und internationaler Ebene ein. Zu unseren Mitgliedern gehören Unternehmen und Verbände, die in der ...",negativ,de
Schiffbauunternehmen in Bremen und Bremerhaven,https://www.wfb-bremen.de/de/page/stories/maritime-wirtschaft-und-logistik/unternehmen-schiffbau-maritimes-bremen-bremerhaven,"Wir haben 14 Firmen herausgesucht, die exemplarisch für die gesamte Branche stehen und die Prozesskette vom Bug bis zum Heck abbilden. ... Deutschland nach China ...",negativ,de
"FURUNO DEUTSCHLAND, Marine-Elektronik (@furunodeutschland ...",https://www.instagram.com/furunodeutschland/,"176 Followers, 55 Following, 19 Posts - FURUNO DEUTSCHLAND, Marine-Elektronik (@furunodeutschland) on Instagram: ""Professionelles Navigations- ...",neutral,com
Axel HAHN | Professor (Full) | Prof. Dr.-Ing. | German Aerospace ...,https://www.researchgate.net/profile/Axel-Hahn-2,"Die Digitalisierung wird die maritime Branche grundlegend verändern. Um allerdings das volle Potenzial der Digitalisierung nutzen zu können, braucht es ...",negativ,net
Kintetsu World Express,https://www.kwe.com/,"The third episode, ""Sea & Logistics,” is also now available. ... Dec. 26, 2023 FRANCE FAMOUS BEAUJOLAIS NOUVEAU 2023 · Nov. 1, 2023 GERMANY Successful re- ...",positiv,com
Marissa Days,https://marissa-days.org/about_nmmt.xhtml,Adopted by the German Federal Cabinet in 2011 and under the leadership of ... Also set out in the “Maritime Agenda 2025” the main maritime technology ...,neutral,org
ZMT-Studie vorgestellt: Potenzial für Schiffsrecycling im Land ...,https://www.leibniz-zmt.de/de/neuigkeiten/nachrichten-aktuelles/archiv-news/zmt-studie-vorgestellt-potenzial-fuer-schiffsrecycling-im-land-bremen-und-deutschland-nutzen.html,"Nov 10, 2023 ... ... maritime Branche. Die Zahlen sind beeindruckend. Der ZMT-Analyse zufolge werden ab 2033 jährlich weltweit mehr als 20 Millionen Tonnen ...",negativ,de
SMM 2024 – the leading international maritime trade fair - Home of ...,https://www.home-of-welding.com/termine/smm-2024-the-leading-international-maritime-trade-fair-1746,"Die maritime Branche setzt darauf, dass der innovative und grüne Kurs auch ... – 28.03.2025 Rettigheim - Mühlhausen, Deutschland Mechatronik im Maschinen- und ...",positiv,com
"Rhine-Alpine TEN-T Core Network Corridor – Project list, 31/05/2017",https://transport.ec.europa.eu/system/files/2017-06/ralp_project_list.pdf,'branche sud'). IWW. Voies Navigables de France. FR. 19.00 01/2025. Page 25 ... Maritime Genoa-Savona Port Authority. IT. 12.00 12/2019. Improvement of road ...,positiv,eu
AWI: Home,https://www.awi.de/,Das Alfred-Wegener-Institut forscht in den Polarregionen und Ozeanen der mittleren und hohen Breiten. Als eines von 18 Forschungszentren der ...,neutral,de
Mehr Europa für die maritime Branche - Binnenschifffahrt Online,https://binnenschifffahrt-online.de/2021/06/schiffstechnik/20621/mehr-europa-fuer-die-maritime-branche/,"Jun 15, 2021 ... Damit gehört diese Branche zu einem der wichtigsten Wirtschaftszweige in Deutschland. Zwei Drittel der deutschen Exporte würden über den ...",negativ,de
"'Village Life in Kreis Saarburg, Germany': A Look at Le Havre, a Less ...",http://19thcenturyrhinelandlive.blogspot.com/2011/10/look-at-le-havre-less-known-port-for.html,"Oct 9, 2011 ... The harbor remained the port of the Americas: it received tropical products (coffee, cotton). European coastal shipping carried wood, coal and ...",neutral,com
"YCF Maritime als Arbeitgeber: Gehalt, Karriere, Benefits",https://www.kununu.com/de/ycf-maritime,"Branche: Versicherung · 4,7 · Deutsches Patent- und Markenamt. Deutsches ... Deutschland. ÖsterreichDeutschlandSchweiz. Anmelden.",positiv,com
"Maritime Trends: #6 ""Fit for 55 - Der Beitrag der Industrie zur marit ...",https://www.youtube.com/watch?v=HWz4wRoUGk8,"Jun 2, 2022 ... In der Reihe „Maritime Trends“ stellt das Deutsche Maritime Zentrum aktuelle Themen der maritimen Branche in den Vordergrund.",positiv,com
Maritime Studiengänge der Jade Hochschule am Puls der Zeit,https://newsroom.jade-hs.de/magazin/maritime-studiengaenge-der-jade-hochschule-am-puls-der-zeit,"Mar 27, 2024 ... ... Branche derzeit durchlebt, um die Studierenden bestmöglich auf die ... Deutschland. Um die Herausforderungen unserer Zeit zu meistern ...",negativ,de
Maritime Studiengänge der Jade Hochschule am Puls der Zeit,https://newsroom.jade-hs.de/magazin/maritime-studiengaenge-der-jade-hochschule-am-puls-der-zeit,"Mar 27, 2024 ... ... Branche derzeit durchlebt, um die Studierenden bestmöglich auf die ... Deutschland. Um die Herausforderungen unserer Zeit zu meistern ...",negativ,de
Global Container Shipping Company | MSC,https://www.msc.com/de,"Germany; Greece ... Darüber hinaus ist das Management von Kunststoff-/Kautschuk-Nebenprodukten, Wertstoffen und Schrott eine bedeutende Branche an sich.",neutral,com
‍ Vergangene Woche waren 30 #Berufsschullehrer aus ganz ...,https://m.facebook.com/story.php?story_fbid=1011800554290649&id=100063821401211,"... Deutschland, die in diesem Jahr in Bremen stattfindet, haben sie bei ma-co ... Ihr habt eine innovative Idee für die maritime Branche? Dann nutzt die ...",negativ,com
sector - German translation – Linguee,https://www.linguee.com/english-german/translation/sector.html,"... maritime sector n—. maritime Branche f. chemical sector n—. chemische Industrie f ... Branche, und seine größere [...] oder geringere Bekanntheit bei den ...",neutral,com
Stiftung Offshore-Windenergie:13 Handlungsempfehlungen für ein ...,https://www.eenews.ch/de/erneuerbare/article/55671/stiftung-offshore-windenergie-13-handlungsempfehlungen-fur-ein-deutschlandweites-wirtschaftswunder-auf-dem-meer,"Mar 13, 2025 ... Offshore-Wind und Maritime Wirtschaft als deutschlandweite Aufgabe mit deutschlandweiter Wertschöpfung erkennen ... Branche, Banken und ...",neutral,ch
Referenzen,https://www.iosb-ast.fraunhofer.de/de/abteilungen/referenzen.html,"Branche, Land, Internet. ABB AG, Industrie, Deutschland, abb.de. Auwa Energietechnik GbR Waldau, Energie, Deutschland, -. ATLAS ELEKTRONIK GmbH Bremen, Maritime ...",neutral,de
Schiffbau-Leitmesse SMM: „Das wird unsere beste Schiffbaumesse ...,https://www.welt.de/regionales/hamburg/article240823779/Schiffbau-Leitmesse-SMM-Das-wird-unsere-beste-Schiffbaumesse-aller-Zeiten.html,"Sep 2, 2022 ... Die Branche braucht dringend Technologien für ... „Harte maritime Kampfeinsätze“ – Die F126 soll eine deutsche Fähigkeitslücke schließen.",negativ,de
26. September 2024 | Windkraft-Journal,https://www.windkraft-journal.de/2024/09/26,"Sep 26, 2024 ... ... Deutschland ausgelöst, die die Wachstumsaussichten für die deutsche Wirtschaft dämpfen. ... maritime Branche“ bei. „Es freut uns sehr, Teil des ...",negativ,de
Turku – Neuer Liegeplatz für das Fraunhofer CML in Nordeuropa,https://www.cml.fraunhofer.de/content/dam/cml/de/documents/Pressemeldungen/17062021%20PM%20Turku%20-%20Turku%20%E2%80%93%20Neuer%20Liegeplatz%20f%C3%BCr%20das%20Fraunhofer%20CML%20in%20Nordeuropa.pdf,"Jun 17, 2021 ... Technologiefelder in Deutschland ... © Fraunhofer-Center für Maritime Logistik und Dienstleistungen CML | Kontakt | Impressum | ...",neutral,de
Frachtmarkt-Updates | 5. Februar 2025 - Deutschland - UPS,https://www.ups.com/de/de/supplychain/resources/news-and-market-updates/market-update-february-5-2025.page,"Feb 5, 2025 ... Deutschland – Deutsch ... Diese Initiative soll die maritime Branche in Indien stärken, die Selbstständigkeit erhöhen und wirtschaftliches ...",negativ,com
