Titel,URL,Beschreibung,Sentiment,Top-Level-Domain
Pressemitteilung: Wettbewerb - die besten Lehrkräfte geehrt - DMZ ...,https://dmz-maritim.de/wettbewerb-die-besten-lehrkraefte-geehrt/,"Sep 27, 2022 ... Die Studierenden haben entschieden: Deutsches Maritimes Zentrum ehrt die Gewinner des Wettbewerbs „Hervorragende akademische maritime ...",negativ,de
Veranstaltungen - DMZ | Deutsches Maritimes Zentrum,https://dmz-maritim.de/veranstaltungen/,"Wir laden laden zu Fachveranstaltungen, Symposien und Messen und zu aktuellen, die maritime Branche betreffenden Impulsen und Vorträgen ein.",negativ,de
Marktpotenzial von AMS - DMZ | Deutsches Maritimes Zentrum,https://dmz-maritim.de/entwicklung-des-marktes-fuer-autonome-maritime-systeme-ams/,"Dec 5, 2023 ... Autonome Maritime Systeme (AMS) sind Systeme, die ohne menschliche Steuerung ein gesetztes Ziel oder Ergebnis erreichen können.",negativ,de
Presse - DMZ | Deutsches Maritimes Zentrum,https://dmz-maritim.de/presse/,"Presse. Wir leisten die Medienarbeit für das Deutsche Maritime Zentrum. Wir sind die Anlaufstelle für Journalist*innen, Pressestellen und ...",negativ,de
Nachhaltiges Schiffsrecycling in Deutschland - DMZ | Deutsches ...,https://dmz-maritim.de/nachhaltiges-schiffsrecycling-in-deutschland/,"Nov 29, 2023 ... Aus den genannten Gründen hat das Deutsche Maritime Zentrum e.V. die Inros Lackner SE beauftragt, eine Studie zur Analyse des Marktumfelds für ...",negativ,de
Ralf Plump - DMZ | Deutsches Maritimes Zentrum,https://dmz-maritim.de/team-uebersicht/ralf-plump/,Handlungsfelder · Team · Stellenangebote ... Ralf Plump. Referent Schiffs- und Meerestechnik Telefon: +49 40 9999 698 – 81. E-Mail: Plump[at]dmz-maritim.de.,neutral,de
Kapt. Runa Jörgens - DMZ | Deutsches Maritimes Zentrum,https://dmz-maritim.de/team-uebersicht/kapt-runa-joergens/,Runa Jörgens. Referentin Schifffahrt Telefon: +49 40 9999 698 – 71. E-Mail: Joergens[at]dmz-maritim.de. Dipl ...,neutral,de
Ramboll – Kraftstoffanalyse in der Schifffahrt nach Segmenten,https://dmz-maritim.de/wp-content/uploads/2022/06/20220601-Kraftstoffanalyse-in-der-Schifffahrt-nach-Segmenten-final.pdf,"Jun 1, 2022 ... B. die gesamte maritime Kraftstoffnachfrage oder die ... Nachfolgend werden die zentralen Handlungsfelder für den Aufbau und ...",negativ,de
Team Members Archiv - Seite 20 von 20 - DMZ | Deutsches ...,https://dmz-maritim.de/members/page/20/,"Das Deutsche Maritime Zentrum e.V. ist eine unabhängige Institution, die die maritime Branche unterstützt. Wir setzen auf Innovationskraft und Zukunftsthemen, ...",negativ,de
Förderprogramme der EU- DMZ | Deutsches Maritimes Zentrum,https://dmz-maritim.de/foerderprogramme-der-eu/,"May 31, 2023 ... Wie wird Horizont Europa in der deutschen maritimen Branche angenommen? Technologieplattform Waterborne. Für die maritime Branche ist das ...",negativ,de
Studie zu Anwendungsfällen von Autonomen Maritimen Systemen ...,https://dmz-maritim.de/studie-zu-anwendungsfaellen-von-autonomen-maritimen-systemen/,"Mar 17, 2022 ... Handlungsfelder · Team · Stellenangebote · Vergaben · EN · Themen und ... E-Mail: Info@dmz-maritim.de. Unser Ziel: Die maritime Branche stärken.",negativ,de
Schiffbauindustrie-Emissionen - DMZ | Deutsches Maritimes Zentrum,https://dmz-maritim.de/schiffbauindustrie-emissionen/,"Feb 19, 2024 ... Runa Jörgens. Leiterin Themen und Projekte. Telefon: +49 40 9999 698 - 71. E-Mail: Joergens[at]dmz-maritim.de ... [5] https://thru.de/thrude/ ...",neutral,de
Maritimer Pfadfinder - DMZ | Deutsches Maritimes Zentrum,https://dmz-maritim.de/maritimer-pfadfinder/,"Angebote für Schülerinnen und Schüler. Ob in der Seeschifffahrt, der Meeresforschung oder der Logistik – die maritime Branche ist global und vielseitig.",negativ,de
Insight Maritime- DMZ | Deutsches Maritimes Zentrum,https://dmz-maritim.de/insight-maritime/,"Feb 13, 2023 ... Adopt a ship - Wir unterstützen die maritime Branche im Wettbwerb um kluge Köpfe und Talente.",negativ,de
Impressum - DMZ | Deutsches Maritimes Zentrum,https://dmz-maritim.de/impressum/,"Das Deutsche Maritime Zentrum e.V. ist als Inhaltsanbieter nach § 7 Abs. 1 TMG für die eigenen Informationen, die auf www.dmz-maritim.de zur Nutzung ...",negativ,de
Team - DMZ | Deutsches Maritimes Zentrum,https://dmz-maritim.de/team-uebersicht/,Handlungsfelder · Team ... Alice Chatterjee-Rieckhoff. Mitarbeiterin Kommunikation Telefon: +49 40 9999 698 – 53. E-Mail: Rieckhoff[at]dmz-maritim.de.,neutral,de
Deutsches Maritimes Zentrum: Thinktank und vier Handlungsfelder ...,https://hamburg-business.com/de/news/deutsches-maritimes-zentrum-thinktank-und-vier-handlungsfelder,"Jun 10, 2021 ... www.dmz-maritim.de. Das Deutsche Maritime Zentrum e.V. (DMZ) ... Die von uns eingesetzte Consent Management Plattform (https://app.usercentrics.eu ...",negativ,com
Maritimer Kalender Maritimes Cluster Norddeutschland e.V.,https://www.maritimes-cluster.de/maritimer-kalender/vorstellung-der-dmz-studie-internationale-umfeldanalyse-zu-anwendungsfaellen-von-autonomen-maritimen-systemen/,Internationale Umfeldanalyse zu Anwendungsfällen von Autonomen Maritimen Systemen › DMZ Maritim (dmz-maritim.de) ... https://www.dmz-maritim.de/handlungsfelder/ ...,neutral,de
und Strukturpolitik der EU im Zeitraum 2021 - 2027 ...,https://www.stk.niedersachsen.de/download/154440/Niedersaechsische_Regionale_Innovationsstrategie_fuer_intelligente_Spezialisierung_RIS3_.pdf,"Apr 3, 2020 ... https://www.bmbf.de/de/das-sind-die-finalisten-im-wettbewerb-um-die ... Maritime Zentrum (DMZ). Hinzu kommen wichtige Branchennetzwerke ...",neutral,de
Deutsches Maritimes Zentrum | LinkedIn,https://de.linkedin.com/company/deutsches-maritimes-zentrum,dmz-maritim.de. Externer Link zu Deutsches Maritimes Zentrum. Branche ... Mehr Infos zum Programm am DMZ-Stand gibt es hier: https://lnkd.in/eFQM7wfq ...,neutral,com
Ihre Karriere bei Deutsches Maritimes Zentrum e.V. | StepStone,https://www.stepstone.de/cmp/de/Deutsches-Maritimes-Zentrum-e-V-195712/uber-das-unternehmen.html,"die maritime Branche auf europäischer und internationaler Ebene unterstützen. Unsere Handlungsfelder sind: Wettbewerbsfähigkeit, Nachhaltigkeit und Klimawandel, ...",negativ,de
Nationale Anwendungsstrategie der Bundesregierung,https://bmdv.bund.de/SharedDocs/DE/Publikationen/DG/anwendungsstrategie-bundesregierung.pdf?__blob=publicationFile,"Die Handlungsfelder sind maßgeblich aus den Ergebnissen einer Befragung von etwa. 150 Anwendern und Experten abgeleitet, die das BMDV in der Entwicklung der ...",negativ,de
11. Nationale Maritime Konferenz,https://www.bmwk.de/Redaktion/DE/Publikationen/Wirtschaft/11-nationale-maritime-konferenz-2019.pdf?__blob=publicationFile&v=6,"May 23, 2019 ... Das Konferenzmotto „Deutschland maritim global ⋅ smart ⋅ green“ hat die ... sowie Handlungsfelder und Anforderungen an die Politik formuliert .",negativ,de
Schifffahrt,https://dechema.de/Forschung/Studien+und+Positionspapiere/2024+03+H2+Kompass/_/H2K_MUV_Schiffe.pdf,https://dmz-maritim.de/wp-content/uploads/2022/06/ · 20220601-Kraftstoffanalyse-in-der-Schifffahrt ... https://www.wasserstoff-kompass.de/handlungsfelder#,neutral,de
Finanzierungsinstrumente in der maritimen Branche,https://henry.baw.de/bitstreams/c06f9085-1b77-4b76-8145-d062290a1349/download,"Sep 14, 2021 ... Die Maritime Agenda 2025 umfasst verschiedene Handlungsfelder, um die maritime Wirtschaft in Deutschland ... September 2020 von https://store.pwc.",negativ,de
Projektansätze – Wasserstoffregion Uckermark Barnim,https://h2-uckermark-barnim.de/projekte/projektansaetze/,"Quellen: DMZ , Demaco Cryogenics. Bildquelle: https://www.behala.de/elektra/. Elektrolyse in Klärwerksnähe. Kreislaufwirtschaft vor Ort etablieren und sinnvoll ...",neutral,de
Deutscher Bundestag Drucksache 20/10900 --- Nationale ...,https://www.bundestag.de/resource/blob/996866/1b784fcc1c2b55a16c7f155bbb69af4f/2010900.pdf,"Mar 25, 2024 ... Es ist auf zehn Jahre angelegt und enthält sieben Handlungsfelder mit 155 Einzelmaßnahmen, die von Bund, Ländern und Hafenwirtschaft zu einem ...",negativ,de
Green Hydrogen Hub Europe,https://www.hamburg.de/resource/blob/202902/8dcebfaf86f577e3562696c19de3db53/wasserstoff-importstategie-data.pdf,"Seeverkehrswirtschaft und Logistik, im Auftrag des Deutschen Maritmen Zentrums e.V., 09.11.2021, https://www.dmz- maritim.de/wp-content/uploads/2021/11 ...",neutral,de
HEK 2035 produktiv – innovativ – nachhaltig ...,https://www.haefen.bremen.de/sixcms/media.php/13/2022_09_20%20HEK%202035.pdf,"Sep 19, 2022 ... 122 Deutsches Maritimes Zentrum e.V.: https://www.dmz-maritim.de/handlungsfelder/nachhaltigkeit-und- · klimawandel/die-rolle-der-maritimen ...",positiv,de
Unternehmensfinanzierung der maritimen Industrie in Deutschland,https://stiftungsprojekt-kapitalmarktunion.de/fileadmin/Stiftungsprojekt_Kapitalmarktunion/Dokumente/Gutachten/2022_Unternehmensfinanzierung_der_maritimen_Industrie_Deutschland/MFiRG_Studie_2022.pdf,"Die Handlungsfelder sind: Vernetzung, Technologie- und Wissenstransfer, Personal- und. Innovationsprojekte (PWC, 2010). Das deutsche maritime Cluster wurde ...",negativ,de
DECARBONIZING FREIGHT TRANSPORT: ACCEPTANCE AND ...,https://media.suub.uni-bremen.de/bitstream/elib/5441/4/Pfoser%20Rahmenschrift%20zum%20Publizieren%2011.11.2021%20ohne%20Eidesstattliche%20Erkl%C3%A4rung.pdf,"Oct 29, 2021 ... Scania (2020), “Gas geben und richtig sparen”, available at: https://www.scania.com/de ... Handlungsfelder zur Emissionsreduktion im ...",positiv,de
ergebnisbericht 2023 - hystarter-region vier-tore-stadt ...,https://www.hy.land/wp-content/uploads/2023/06/HyStarter_Neubrandenburg_Ergebnisbericht.pdf,"Jun 14, 2023 ... https://dmz-maritim.de/wp-content/uploads/2022/05/Studie-H2 ... Im Rahmen eines Dialoges wurden die Handlungsfelder hinsichtlich ihrer technolo-.",negativ,land
HYEXPERTS LEITFADEN REGIONALE WASSERSTOFFPROJEKTE ...,https://www.now-gmbh.de/wp-content/uploads/2025/01/NOW_HyExperts-Leitfaden_Regionale-Wasserstoffprojekte.pdf,"Jan 30, 2025 ... Die Handlungsfelder variieren je nach Aus- richtung und Schwerpunkt des ... https://dmz-maritim.de/wp-content/uploads/2023/08/Studie ...",negativ,de
Online Kompendium Nationaler Pakt Cybersicherheit,https://www.bmi.bund.de/SharedDocs/downloads/DE/veroeffentlichungen/themen/it-digitalpolitik/online-kompendium-nationaler-pakt-cybersicherheit.pdf?__blob=publicationFile&v=4,Die Maritime Forschungsstrategie 2025 des BMWi umfasst die Ziele und Handlungsfelder der maritimen Industrie im ... dmz-maritim.de. Das Deutsche Maritime Zentrum ...,negativ,de
Zukunft der maritimen Wirtschaft gestalten,https://www.reederverband.de/de/system/files/publikationen/deutsche_seeschifffahrt/ds-q125.pdf,"Mit der „Mein Schiff Relax“ wird die Flotte ab April aus ingesamt 18 Schiffen bestehen. Q1/2025. 11. 27,2%. Laut DMZ-. Beschäftigungs ...",negativ,de
IT-Sicherheit in Produktionsanlagen,https://serwiss.bib.hs-hannover.de/files/1135/IT+Sicherheit+in+Produktionsanlagen_05-2017.pdf,"Aug 9, 2017 ... Die beschriebenen Handlungsfelder zeigen, dass die IT-Sicherheit für Produktionsan- ... https://www.bimco.org/News/2016/01/~/media ...",negativ,de
Vereinsblatt,https://www.nautischer-verein-cuxhaven.de/storage/app/media/Vereinsblatt/NVC%20-%20Vereinsblatt%20-%2008.2020.pdf,"Aug 4, 2020 ... www.dmz-maritim.de. Überführung. Bredo Dock 2, aus. Bremerhaven zur ... https://www.offshore-basis.de/wasserstoff/. Foto: Amerika Hafen ...",neutral,de
und ... - Bundesbericht Forschung und Innovation 2020 - Forschungs,https://www.bundesbericht-forschung-innovation.de/files/BMBF_BuFI-2020_Hauptband.pdf,"... Handlungsfelder aus einer ganzheitlichen Perspektive entwickelt – ökologisch ... (DMZ) gegründet, das sich als. Bindeglied zwischen Wissenschaft und ...",positiv,de
News,https://zds-seehaefen.de/presse/news/,"Frau Angela Titzrath, Präsidentin des Zentralverbandes der deutschen Seehafenbetriebe e.V., Hamburg: „Die Zölle der US-Regierung sind ein Tiefschlag gegen die ...",negativ,de
Bundesbericht Forschung und Innovation 2020 - Forschungs- und ...,https://www.bmbf.de/SharedDocs/Publikationen/de/bmbf/1/31611_1_BUFI_2020_Hauptband.pdf?__blob=publicationFile&amp;v=7,"... Handlungsfelder aus einer ganzheitlichen Perspektive entwickelt – ökologisch ... (DMZ) gegründet, das sich als. Bindeglied zwischen Wissenschaft und ...",positiv,de
Schiffskraftstoffe (Schiffstreibstoffe / Bunkerkraftstoffe) - Oiltanking,https://www.oiltanking.com/de/news-info/glossar/standard-titel.html,Die vierte Destillatklasse DMZ darf keine Rückstandsöl-Komponente enthalten ... Die International Maritime Organization gibt bisher nur Grenzwerte für Schwefel ...,negativ,com
Subventionen und Zuwendungen des Landes Niedersachsen 2021 ...,https://www.mf.niedersachsen.de/download/185823/Subventionsbericht_2021_-_2025.pdf,"... de. Rechtliche Grundlage: § 44 LHO in Verbindung mit Förderbescheid. Ansätze ... Handlungsfelder. Zielgruppe: zu 1.) Allgemeine Bevölkerung, an Krebs ...",neutral,de
MUSEUMSKUNDE,https://www.museumsbund.de/wp-content/uploads/2022/07/museumskunde-2019-1-online.pdf,Noch vor wenigen Jahren wurde Digitalisierung im. Museum vor allem als digitale Erfassung und Inven- tarisation von Sammlungen verstanden. Heute ist die.,negativ,de
LBBW Nachhaltigkeitsbericht 2022,https://www.lbbw.de/konzern/nachhaltigkeit/2022/lbbw-nachhaltigkbericht-2022_aggdzemfc2_m.pdf,"Dec 31, 2022 ... ➔ https://www.bu.edu/gdp/files/2021/06/DRGR ... Die Handlungsfelder aus dem Brandschutzbedarfsplan konnten 2022 weiterentwickelt werden.",negativ,de
"Einzelplan 06 Ministerium für Wirtschaft, Verkehr, Arbeit ...",https://www.schleswig-holstein.de/DE/fachinhalte/H/haushalt_landeshaushalt/Downloads/HHE2024/EP06.pdf?__blob=publicationFile&v=3,Die Projektförderung innovations- und technologieorientierter Projekte aus dem Bereich maritime ... die alle relevanten Handlungsfelder zur. Gestaltung einer ...,negativ,de
Sicherheit,https://de.cae.com/media/documents/EST_05_2020.pdf,"Mar 20, 2020 ... Die Vorräte der Bundeswehr sind mittlerweile erschöpft, sie waren es sehr schnell. Nach der Rückorientierung der Sicherheitspolitik auf Landes- ...",negativ,com
AFCEA Magazin 2008 final.qxd,https://www.afcea.de/fileadmin/user_upload/Fachausstellungen/FA_2019/Sonstiges/AFCEA_Heft_2017.pdf,"Die neue Location der AFCEA Fachausstellung: Das Maritim Hotel Bonn ... DMZ, die den sicheren Übergang vom WANBw zum Internet, aber auch zu Partnern ...",negativ,de
Wer finanziert den Klimaschutz?,https://www.jadeweserport.de/wp-content/uploads/2024/02/LP_2024_01_Gesamt_V05_final.pdf,"Feb 7, 2024 ... Deutschen Maritimen Zentrum (DMZ). Sie betont, dass vielfältige ... die maritime Wirtschaft derzeit die finanzielle Verantwor- tung für ...",negativ,de
VSM Verbandsnachrichten 78. Ausgabe / Feb. 2022 | vsm,https://www.vsm.de/de/content/vsm-verbandsnachrichten-78-ausgabe-feb-2022,"Feb 15, 2022 ... https://www.vsm.de/de/service/termine. Inhaltsverzeichnis / Aktuelles ... die maritime Industrie des Landes durch die jüngst eskalierte ...",negativ,de
HAUPTSTADTKONGRESS 2024,https://www.drv-events.de/fileadmin/user_upload/DRVHK24_Kongressbroschu__re.pdf,"Oct 10, 2024 ... Dieter Janecek, Koordinator der Bundesregierung für die Maritime Wirtschaft ... (DMZ), der Verwaltungsrat der European Maritime Safety ...",negativ,de
Alle Publikationen - Thuenen,https://www.thuenen.de/de/fachinstitute/marktanalyse/personal/ehemalige/hedrich-niklas-dipl-sozw/alle-publikationen,"... Handlungsfelder : Stellungnahme des Wissenschaftlichen Beirates für Waldpolitik, Dezember 2024. ... , zu finden in <https://git-dmz.thuenen.de/vos/ ...",neutral,de
Studium – Prof. Dr.-Ing. Holger Watter,https://holgerwatter.wordpress.com/category/studium/,... die elf Handlungsfelder und damit einhergehende konkrete Maßnahmen skizziert. ... Potentialstudie für den Kreis NF: https://ee-sh.de/de/dokumente/content ...,negativ,com
Hamburg Hafen das Tor zur Welt Teil 3 | NOK21,https://www.nok21.de/2024/11/27/hamburg-hafen-das-tor-zur-welt-teil-3/,"Nov 27, 2024 ... https://hansa-online.de/2024/11/haefen/244180/uvhh ... WELT sagte er, wie das DMZ die maritime Wirtschaft in Deutschland unterstützen kann.",negativ,de
Bachelorarbeit im Bachelorstudiengang Wirtschaftsingenieurwesen ...,https://publications.hnu.de/3144/1/Abschlussarbeit_BostanAbdullah_WIL.pdf,"entscheidende Zukunftstechnologie, die dazu beitragen kann, wichtige. Handlungsfelder der Branche anzugehen (120). ... Available from: URL: https://dmz-maritim.de ...",negativ,de
Kriegstüchtig werden!,https://hardthoehenkurier.de/wp-content/uploads/2023/12/HHK_6_2023_WEB.pdf,"https://showroom.bwi.de. Page 16. HHK 6/2023. Bundeswehr. Berlin, 10. Oktober ... Handlungsfelder zu identifizieren und die Ausbil- dung noch konsequenter ...",negativ,de
Mikroplastik und TNT,https://werkstattgeschichte.de/wp-content/uploads/2022/02/WG85_055-075_Bergmann_Grassel_Mikroplastik.pdf,zial dieser Stoffe für die maritime Umwelt noch relativ unerforscht ist. Im ... https://www.ict.fraunhofer.de/content/dam/ict/de/documents/medien/es ...,negativ,de
Hochschule für Technik und Wirtschaft Berlin,https://www.htw-berlin.de/forschung/online-forschungskatalog/wissenschaftsgebiete/wissenschaftsgebiet/?eid=49,"Strategische Handlungsfelder hybrider Arbeitsplatzkonzepte an Hochschulen ... D.M.Z. - Die ""De-Militarised Zone"". Freilichtmuseum und Erlebniszone ...",negativ,de
Bildungsurlaub in NRW März - ...,https://cms.bildungsurlaub.de/wp-content/uploads/2024/11/Bildungsurlaub-in-NRW-Maerz-bis-September-2025-web.pdf,... de. Fo to:©Filadendron/istockpho to .c om www.sobi-muenster.de. AUS- UND ... Handlungsfelder zu wählen und in konkretes Engagement umzusetzen. Diese ...,positiv,de
Untitled,https://www.hb.fh-muenster.de/opus4/export/index/ris/searchtype/collection/id/16525,... de/urn/resolver.pl?urn:nbn:de:hbz:836-opus-4589 SP - 44 EP - 53 PB ... https://doi.org/10.25974/fhms-566 PB - VKU-Verlag ER - TY - JOUR A1 - Gellenbeck ...,positiv,de
Deutsche Wasserhistorische Gesellschaft e. V.,https://www.dwhg-ev.com/app/download/7896554/Mitteilungen+Nr.+15.pdf,Sie erhalten nunmehr unsere Mitteilung Nr. 15. Zugleich im Namen der übrigen Vorstandsmitglieder übermitteln wir Ihnen und Ihren Angehörigen die.,negativ,com
Technische Universität München Jahrbuch 2003,https://mediatum.ub.tum.de/doc/1197642/1197642.pdf,"López Cotelo, Victor: Viviendas en la vaquería del Carme de Abaixo, Santiago de Compostela. ... Maritim, 28.11.2003 - 29.11.2003, 2003, S. 22. Kolk, Andreas ...",neutral,de
E-PAPER AUSGABEN 2023 | Messekurier,https://www.messekurier.de/e-paper-ausgaben-2023/,“ Impulse für viele Handlungsfelder Die Branche sieht sich diversen tiefgreifenden Aufgaben gegenüber. ... https://toogoodtogo.de/ In der Kategorie ‚Gastronomie & ...,negativ,de
Pressemitteilung Firmenverzeichnis D,https://www.firmenpresse.de/pressemitteilung-firmenverzeichnis-D.html,"Dies ist eine bersicht der Unternehmen, die firmenpresse.de f r ihre Pressearbeit erfolgreich nutzen. ... handlungsfelder.jpg · Damovo Deutschland GmbH & Co. KG ...",negativ,de
