Titel,URL,Beschreibung,Sentiment,Top-Level-Domain
MARINEKOMMANDO,https://www.bundeswehr.de/resource/blob/5522472/ab53f3a657a4a5174151c3fe03295545/jahresbericht-2022-data.pdf,"Jun 29, 2022 ... 55 Jahren aufgenommen hat, in den unteren zehn Ki- lometern der ... BSH als zentrale maritime Behörde und deutsche ma- ritime ...",neutral,de
Zukunftsprogramm Brückenmodernisierung,https://www.vdi-wissensforum.de/weiterbildung-bau/brueckenmodernisierung/,"Die Konferenz „Zukunftsprogramm Brückenmodernisierung“ wendet sich an Mitarbeiterinnen und Mitarbeiter von: Bauämtern und Behörden der Bereiche Brücken-, ...",negativ,de
82. Sitzung 01.07.2024 - Anhörung,https://www.bundestag.de/resource/blob/1015780/988a0bf93e66118004efaee628811422/Protokoll-01-07-2024-13-00-Uhr.pdf,"Jul 1, 2024 ... Mangels einer einheitlichen maritimen Gefahrenabwehrbehörde gibt es verschiedene Behörden auf ... Dienste, Maritime Sicherheitslage Deutschlands ...",neutral,de
Munition im Meer,https://www.geomar.de/entdecken/munition-im-meer,"... KI-Workflows) Methoden zur Erhebung, Verarbeitung und Interpretation von Daten über Munitionsaltlasten im Meer. ... Behörden und Firmen zum Thema ""Munition ...",neutral,de
Zukunftsstrategie Forschung und Innovation,https://www.bmbf.de/SharedDocs/Publikationen/de/bmbf/1/730650_Zukunftsstrategie_Forschung_und_Innovation.pdf?__blob=publicationFile&v=4,So wird die Förderung im Bereich Computational Life Sciences die Entwick- lung innovativer Methoden Künstlicher Intelligenz (KI) und Softwaretools für die ...,negativ,de
Mikroplastik im Meer: Neue Methode,https://www.hereon.de/innovation_transfer/communication_media/news/113774/index.php.de,"Apr 22, 2024 ... Das BSH ist die zentrale maritime Behörde in Deutschland. Zuständig für Schifffahrt. Für Meeresschutz. Für Offshore. Für Meeresvermessung ...",negativ,de
"Bundeshaushaltsplan 2024, Einzelplan 12",https://www.bundeshaushalt.de/static/daten/2024/soll/epl12.pdf,... maritimen Schadensla- gen ausgehenden Gefahren im Seeverkehr einschließlich ... KI und an- deren digitalen Zukunftstechnologien gestärkt werden. Die.,negativ,de
6 Berichte der Wissenschaftsorganisationen,https://www.gwk-bonn.de/fileadmin/Redaktion/Dokumente/Papers/GWK-Heft-63_Monitoring-Bericht-2019-Band_II.pdf,... Methoden ermöglicht werden. Damit grenzt sich die Initiative klar von der üb ... Deutschlands kaum unterscheidet. Wenn die Zusammen- arbeit über ...,negativ,de
Gaia-X Fördervorhaben - Gaia-X Hub Germany,https://gaia-x-hub.de/gaia-x-foerdervorhaben/,"... KI-Modellen zu schaffen, um die Digitalisierung der mittelständisch ... Marispace-X zielt darauf ab, ein maritimes Daten-Ökosystem aufzubauen, das Akteuren aus ...",negativ,de
Listenseite für Pressemitteilungen 2024 - Cyberkriminalität ... - BKA,https://www.bka.de/DE/Presse/Listenseite_Pressemitteilungen/2024/Presse2024/240513_PM_BLB_Cybercrime.html,"May 13, 2024 ... Das zeigt sich insbesondere mit Blick auf Straftaten, die Auswirkungen in Deutschland haben, bei denen sich die Täter jedoch im Ausland oder an ...",negativ,de
Wärmebildkamera FLIR FC-Serie AI mit KI-Analyse | Teledyne FLIR,https://www.flir.de/products/fc-series-ai?vertical=security&segment=solutions,Behörden und Sicherheit. Alle Verteidigungslösungen. Anwendungen ... DE - Deutsch (Deutschland) (change language). About Teledyne FLIR. About Teledyne FLIR ...,neutral,de
ÖKOSYSTEME FÜR DATEN UND KÜNSTLICHE INTELLIGENZ,https://www.iais.fraunhofer.de/content/dam/iais/all/doc/Positionspapier_%C3%96kosysteme_f%C3%BCr_Daten_und_K%C3%BCnstliche_Intelligenz.pdf,In Deutschland besteht ein erhebliches KI-Umsetzungsdefizit in der wirtschaftlichen Praxis. Eine kürzlich durchgeführte Studie des Fraunhofer IAO mit über 300 ...,neutral,de
Chancen in der Krise: Zur Zukunft der Flüchtlingspolitik in ...,https://www.svr-migration.de/wp-content/uploads/2017/10/SVR_Jahresgutachten_2017.pdf,behörden zu unterstützen. Dass sie die ... nannte aber auch das Wohlfahrtssystem und die wirtschaftliche Lage Deutschlands sowie das deutsche Asyl-.,negativ,de
Sonderbericht 08/2024: Die Ambitionen der EU im Bereich der ...,https://www.eca.europa.eu/de/publications/SR-2024-08,"... deutschen KI-Strategie angekündigt. ... Edge-KI, sparsame KI oder generative KI) oder nach KI-Methoden zu suchen, die zur Erzielung von Forschungsergebnissen ...",negativ,eu
LANGFASSUNG DER EXPERTENEMPFEHLUNG ...,https://www.forschungsnetzwerke-energie.de/lw_resource/datapool/systemfiles/agent/fnepublications/DBF8D4CA3A3570CEE0537E695E867B90/live/document/FNEH2_Langfassung.pdf,"Bei Straßenfahrzeugen gibt es Aktivitäten, neben physikbasierten System- simulationen auch KI-Methoden auf Daten anzuwenden, die im Realfahrbetrieb erfasst.",negativ,de
Drucksache 20/2400,https://dserver.bundestag.de/btd/20/024/2002400.pdf,"Jun 23, 2022 ... anderen Verkehrsträgern in komplexen Anwendungsfällen betrachtet und Methoden der KI genutzt. Für die För- deraufrufe 2019 und 2020 wurde ...",negativ,de
Wissenschaftliche Mitarbeiterin / Wissenschaftlicher Mitarbeiter (m/w ...,https://www.stepstone.de/stellenangebote--Wissenschaftliche-Mitarbeiterin-Wissenschaftlicher-Mitarbeiter-m-w-d-Data-Science-Ingenieurwissenschaften-Naturwissenschaften-oder-vergleichbar-Hamburg-Bundesanstalt-fuer-Wasserbau-BAW--12219992-inline.html,6 days ago ... Werden Sie Teil unseres Teams und gestalten Sie den Einsatz von etablierten HN-Modellen und neuen KI-Methoden im Verkehrswasserbau mit. Im ...,neutral,de
Visual Computing Report - Fraunhofer IGD,https://www.igd.fraunhofer.de/de/institut/visual-computing-report.html,"Kunden erhalten mittels Big Data, Machine Learning und KI-Methoden einen ... maritimen Wirtschaft setzen. Wir unterstützen Sie mit bedarfsgerechten ...",neutral,de
EUROPEAN PARLIAMENT 2023-2024 SESSION Verbatim report of ...,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:C_202400818,"Apr 17, 2023 ... deutlich die Frage stellt: Wo sind die deutschen Behörden, wenn wir solche Fälle haben wie hier in Gräfenhausen? Das ist rechtlich sehr ...",negativ,eu
Neuer BAM Report 2022/23: Transformation gemeinsam gestalten,https://www.bam.de/_SharedDocs/DE/Downloads/bam-report-2022-23.pdf?__blob=publicationFile,Wettbewerbsfähigkeit Deutschlands zu sichern. Die BAM übernimmt hier im ... „Durch den Einsatz von KI-Methoden kön- nen wir Sensornetzwerke nicht nur ...,negativ,de
Projektträger - Förderberatung „Forschung und Innovation“ des ...,https://www.foerderinfo.bund.de/foerderinfo/de/beratung/projekttraeger/projekttraeger_node.html,Projektträger in der Forschungsförderung. Ministerien beauftragen Projektträger und nachgeordnete Behörden mit der Projektbegleitung und -abwicklung. Diese ...,neutral,de
FÜR ARBEITSMEDIZIN UND MARITIME MEDIZIN ZENTRALINSTITUT,https://www.uke.de/dateien/institute/universitaetsprofessur-f%C3%BCr-arbeitsmedizin/dokumente/jahresbericht-aktiv.pdf,"Das ZfAM profitiert dabei von seiner außergewöhnlichen Stellung als Einrichtung der Behörde für Justiz und. Verbraucherschutz (BJV), die mit der Me- dizinischen ...",negativ,de
Deutscher Aufbau- und Resilienzplan,https://bundesfinanzministerium.de/Content/DE/Downloads/Broschueren_Bestellservice/deutscher-aufbau-und-resilienzplan-darp.pdf?__blob=publicationFile&v=9,"Jan 27, 2021 ... ... Deutschlands, gestärkt aus der Krise hervorzugehen. Denn die ... Behörden sowie der regionalen Öffentlichkeit werden konkrete Schritte ...",negativ,de
82. Sitzung 01.07.2024 - Anhörung,https://bundestag.api.proxy.bund.dev/resource/blob/1015780/988a0bf93e66118004efaee628811422/Protokoll-01-07-2024-13-00-Uhr.pdf,"Jul 1, 2024 ... Deutschland hinkt hier ganz klar hinterher und im Blickpunkt muss dabei die Bundespolizei See ste- hen. Maritime Sicherheit in deutschen ...",negativ,dev
