Titel,URL,Beschreibung,Sentiment,Top-Level-Domain
IG Metall Kiel-Neumünster - Am 15. Juni diskutiert unsere 1 ...,https://www.facebook.com/photo.php?fbid=333935814911499&id=111603517144731&set=a.115312980107118,"Jun 3, 2021 ... ... maritime-wirtschaft-nachhaltig-staerken/ erforderlich. | Facebook ... Klimawandel, stellen die Branche vor große Herausforderungen. Wir ...",negativ,com
Sustainable Blue Economy,https://www.smart-ocean.fraunhofer.de/content/dam/smart-ocean/dokumente/presse/Kurzversion%20Sustainable%20Blue%20Economy%20dt-1.pdf,"Aug 8, 2022 ... in den Bereichen globales Klima, marine Mobilität, marine ... bmwk.de/Redaktion/DE/Publikationen/Wirtschaft/maritime-agenda-. 2025 ...",neutral,de
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,https://www.regierung-mv.de/static/Regierungsportal/Ministerpr%C3%A4sidentin%20und%20Staatskanzlei/Dateien/pdf-Dokumente/Publikation_-_Zukunftskonzept_f%C3%BCr_die_maritime_Wirtschaft_in_MV_Druckfassung.pdf,"Jul 17, 2024 ... Klimawandel, vor dessen Hintergrund eine nachhaltige Klimaneutralität in allen. Bereichen angestrebt wird, beeinflussen die maritime ...",negativ,de
Für Lehrkräfte - maritimerpfadfinder,https://maritimerpfadfinder.de/fuer-lehrkraefte,"Die maritime Branche nimmt eine Schlüsselrolle in der globalen Wirtschaft ein. ... Nachhaltigkeit setzt. Die Energiewende, der Klima- und Umweltschutz ...",negativ,de
Sachverständige fordern Bürokratieabbau für maritime Wirtschaft,https://www.bundestag.de/dokumente/textarchiv/2024/kw49-pa-wirtschaft-maritime-wirtschaft-1025540,"Experten haben am Mittwoch, 4. Dezember 2024, im Wirtschaftsausschuss des Deutschen Bundestages einen zügigen Bürokratieabbau für die maritime Wirtschaft in ...",negativ,de
Der Bundesrat verabschiedet Maritime Strategie für die Schweiz,https://www.admin.ch/gov/de/start/dokumentation/medienmitteilungen.msg-id-95536.html,"Jun 2, 2023 ... ... nachhaltige Entwicklung der Agenda 2030 relevant sind. · Maritime Wirtschaft. Schweizer Firmen sind bedeutende globale Anbieter von ...",negativ,ch
Digitale Nachhaltigkeit - INFORM,https://www.inform-software.com/de/ueber-uns/nachhaltigkeit/digitale-nachhaltigkeit,"Maritime Industrie. Übersicht · Häfen · Maritime Terminals · Werften ... Wirtschaft und im Kampf gegen den Klimawandel. Es geht darum, Verschwendung ...",neutral,com
Hamburg wird im Herbst 2024 zum internationalen Hub für ...,https://marketing.hamburg.de/aktuelle-pressemeldungen-detailansicht/hamburg-wird-im-herbst-2024-zum-internationalen-hub-fuer-energiewende-und-nachhaltigkeit.html,"Aug 16, 2024 ... ... Nachhaltigkeitsziele und die Bekämpfung des Klimawandels. Im ... Die maritime Wirtschaft befindet sich inmitten der Green Transition.",negativ,de
Maritimes Fachgespräch des NABU,https://www.nabu.de/umwelt-und-ressourcen/verkehr/schifffahrt/abgasrunde/index.html,"Im Jahr 2014 hat der NABU die Veranstaltungsreihe Fachgespräch „Maritime Abgasrunde“ ins Leben gerufen ... Eine nachhaltige Transformation der Branche erfordert, ...",negativ,de
Lotse zum Hafen der Zukunft - „Envoconnect 2024“ weist ...,https://www.bis-bremerhaven.de/de/news/lotse-zum-hafen-der-zukunft-envoconnect-2024-weist-schifffahrtsexperten-den-kurs-richtung-nachhaltigkeit/1649,"Jul 29, 2024 ... Lotse zum Hafen der Zukunft - „Envoconnect 2024“ weist Schifffahrtsexperten den Kurs Richtung Nachhaltigkeit ... Input aus der maritimen Branche ...",neutral,de
Maritime Wirtschaft weltweit: Wachstum bis 2030 | Statista,https://de.statista.com/statistik/daten/studie/1303047/umfrage/maritime-wirtschaft-weltweit-bruttowertschoepfung-und-beschaeftigung/,... Klimawandel Ostsee: Entwicklung der Meereisfläche bis 2021 · Nordsee ... Nachhaltigkeit Klimawandel Hitze und Dürre in Europa Klimawandel in Deutschland.,neutral,com
Gesellschaft für Maritime Technik e.V.,https://www.maritime-technik.de/,"Die Meerestechnik entwickelt, produziert und verwendet Technologien für die Erforschung, den Schutz und die nachhaltige Nutzung der Meere.",negativ,de
PtJ präsentiert Innovationen bei der Nationalen Maritimen Konferenz,https://www.ptj.de/ueber-uns/aktuelles/ptj_praesentiert_innovationen_bei_der_nationalen_maritimen_konferenz,"Sep 8, 2023 ... ... Klimaschutz und Nachhaltigkeit an die Branche aus. Im ... maritimen Wirtschaft zur Energiewende, Maritime Sicherheit sowie ...",negativ,de
Höegh Autoliners schließt erste CO2-neutrale Reise erfolgreich ab,https://www.hoeghautoliners.com/news/hoegh-autoliners-schliesst-erste-co2-neutrale-reise-erfolgreich-ab,"Mar 24, 2021 ... Unser Unternehmen und unsere Kunden haben starke Ambitionen, den Klimawandel ... Um eine nachhaltigere maritime Industrie zu unterstützen, ...",neutral,com
Digitalisierung Maritime Wirtschaft - WTSH,https://wtsh.de/de/digitalisierung-maritime-wirtschaft,"... klima und umweltverträgliches Verkehrsmittel zu stärken, zu modernisieren und zu digitalisieren. Mit dem Projekt „CAPTN“ (Clean Autonomous Public Transport ...",neutral,de
Maritime Technologien - Förderberatung „Forschung und Innovation ...,https://www.foerderinfo.bund.de/foerderinfo/de/foerderung/bund/mobilitaet/maritime-technologien/maritime-technologien_node.html,"Klima, Energie, Nachhaltigkeit · Bauen, Wohnen · Bioökonomie · Energietechnologien ... Das Bundesministerium für Wirtschaft und Klimaschutz (BMWK) ...",positiv,de
Maritime Technologien - Förderberatung „Forschung und Innovation ...,https://www.foerderinfo.bund.de/foerderinfo/de/foerderung/bund/mobilitaet/maritime-technologien/maritime-technologien_node.html,"Klima, Energie, Nachhaltigkeit · Bauen, Wohnen · Bioökonomie · Energietechnologien ... Das Bundesministerium für Wirtschaft und Klimaschutz (BMWK) ...",positiv,de
Wachstum und nachhaltige Erneuerung – Lebenswerte Quartiere ...,https://www.mw.niedersachsen.de/startseite/bauen_wohnen/stadtebauforderung/wachstum_und_nachhaltige_erneuerung/wachstum-und-nachhaltige-erneuerung-lebenswerte-quartiere-schaffen-217301.html,Maritime Wirtschaft. Übersicht · Seehäfen (inklusive Hafenbehörde) · Reedereien ... In Zeiten des Klimawandels wird zudem eine nachhaltige grüne ...,neutral,de
Nachhaltigkeitsmanager (m/w/d) - Schwerpunkt Klima und ...,https://www.sustyjobs.org/job/nachhaltigkeitsmanager-m-w-d-schwerpunkt-klima-und-okobilanzierung,Maritim Hotels sucht einen engagierten Nachhaltigkeitsmanager (all gender) mit den Schwerpunkten Klima ... Branche macht. Ökobilanzen: Eigenständige ...,neutral,org
KOMMISSION DER EUROPÄISCHEN GEMEINSCHAFTEN Brüssel ...,https://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=COM:2007:0575:FIN:DE:PDF,"Oct 10, 2007 ... Die maritime Raumplanung ist deshalb ein grundlegendes Instrument für die nachhaltige ... In etlichen Mitgliedstaaten ist die maritime Wirtschaft ...",negativ,eu
"Mehr Fortschritt wagen – Bündnis für Freiheit, Gerechtigkeit und ...",https://www.spd.de/fileadmin/Dokumente/Koalitionsvertrag/Koalitionsvertrag_2021-2025.pdf,"... Nachhaltigkeit und Klimaschutz ... Durch Innovation und Technologieführerschaft sorgen wir für eine wettbewerbsfähige maritime Wirtschaft in Deutschland, ...",positiv,de
Unsere ESG Experten,https://www.dnv.de/sustainable-practices/esg-experts/,"... Klimawandel. Sie hat Kunden im Nahen Osten, Afrika, Asien und Europa zu ... Nachhaltigkeitsleistung in der maritimen Industrie. In ihrer Rolle als ...",neutral,de
"Der Europäische Meeres-, Fischerei- und Aquakulturfonds (EMFAF ...",https://oceans-and-fisheries.ec.europa.eu/document/download/add11fe0-45ca-4ff0-afd2-f10708d8daad_de?filename=emfaf-faq_de.pdf,"... nachhaltige blaue Wirtschaft ... Grenzschutz und maritime Sicherheit sind von entscheidender Bedeutung, um sichere. Bedingungen für die maritime Wirtschaft zu ...",negativ,eu
Maritim kooperiert mit ClimatePartner für mehr Nachhaltigkeit ...,https://presse.maritim.de/pressreleases/maritim-kooperiert-mit-climatepartner-fuer-mehr-nachhaltigkeit-3232468,"Feb 9, 2023 ... Der „Partner für Klimaschutz“ hat bereits zahlreiche Unternehmen geprüft, auch aus der Hotellerie-Branche. Ziel ist, unternehmerisch noch ...",neutral,de
Nachhaltigkeit | Fassmer,https://www.fassmer.de/de/unternehmen/nachhaltigkeit,Umwelt. Durch unsere Produkte für die Windenergie und die maritime Wirtschaft fühlen wir uns Wind und Wasser ganz besonders verbunden. Zusammen mit unseren ...,negativ,de
13. Nationale Maritime Konferenz Für leistungsstarke Häfen,https://www.bundesregierung.de/breg-de/aktuelles/maritime-konferenz-2223376,"Sep 14, 2023 ... Klima schützen. Zukunft gestalten“. Auch der Bundesminister für Wirtschaft und Klimaschutz, Robert Habeck, die Parlamentarische ...",negativ,de
