Titel,URL,Beschreibung,Sentiment,Top-Level-Domain
Nie wieder Gastro - Hans-Böckler-Stiftung,https://www.boeckler.de/de/magazin-mitbestimmung-2744-nie-wieder-gastro-34807.htm,"Die Maritim-Hotel-Gesellschaft betreibt allein in Deutschland 29 Hotels, die alle monatelang keine touristischen Gäste beherbergen durften. Thomas Klein, der ...",negativ,de
VSM Verbandsnachrichten 53. Ausgabe | vsm,https://www.vsm.de/en/node/7780,... Technischer Wandel durch die Digitalisierung und die Folgen für die maritime Personalwirtschaft“. ... maritime Branche. „Der Schritt in eine gemeinsame ...,negativ,de
VSM Verbandsnachrichten 53. Ausgabe | vsm,https://www.vsm.de/en/node/7780,... Technischer Wandel durch die Digitalisierung und die Folgen für die maritime Personalwirtschaft“. ... maritime Branche. „Der Schritt in eine gemeinsame ...,negativ,de
Institut für Maritime Energiesysteme,https://www.dlr.de/de/ms,Das Institut für Maritime Energiesysteme wurde von Greenpeace Deutschland ... Die Schifffahrt steht vor einem grundlegenden Wandel: steigendes ...,negativ,de
Verband Maritime Wirtschaft Deutschland e.V.: Elektromobilität,https://www.vmwd.org/alternative-antriebe/elektromobilitaet,24.05.2023. NOW Netzwerkatlas-Elektromobilität. 24.05.2023. Technischer Leitfaden Ladeinfrastruktur Elektromobilität. Drucken; zum Seitenanfang; Weiterempfehlen ...,positiv,org
ZMT-Studie vorgestellt: Potenzial für Schiffsrecycling im Land ...,https://www.leibniz-zmt.de/de/neuigkeiten/nachrichten-aktuelles/archiv-news/zmt-studie-vorgestellt-potenzial-fuer-schiffsrecycling-im-land-bremen-und-deutschland-nutzen.html,"Nov 10, 2023 ... ... maritime Branche. Die Zahlen sind beeindruckend. Der ZMT-Analyse zufolge werden ab 2033 jährlich weltweit mehr als 20 Millionen Tonnen ...",negativ,de
Digitalisierung Maritime Wirtschaft,https://meermachen.sh/files/uploads/positionspapiere/langfassung-digitalisierung-maritime-wirtschaft-data.pdf,"Durch. Technologie-Transfer aus anderen Branchen (zum Beispiel Automobil-, Bahn- und ... Fährgesellschaften Stena Line, DFDS und Scandlines Deutschland sowie der ...",neutral,sh
Strukturwandel – Maritime Wirtschaft und Logistik,https://marwilo.de/strukturwandel/strukturwandel/,"... Wirtschaft verändert haben und vermutlich verändern werden: ©IÖB, Angaben nach Prognos Deutschland Report bis 2013. Ursachen für Strukturwandel. Wie kommt es ...",neutral,de
"Operation and Management of Maritime Systems, Master (M.Sc ...",https://fiw.hs-wismar.de/bereiche/sal/studiengaenge/operation-and-management-of-maritime-systems-master-msc/,"... Wirtschaft unterliegen, wie alles andere, auch dem Wandel der Zeit. Die Kompetenzen, die in unserem Master-Studiengang »Operation and Management of Maritime ...",negativ,de
Maritime Germany - Trade with Estonia,https://tradewithestonia.com/maritime-germany/,"... Industrie bei der Erreichung ihrer Umweltziele zu unterstützen. Als Tor zur maritimen Technologie entwickeln wir Technologien, die die Sicherheit im ...",negativ,com
Zukunft der maritimen Wirtschaft gestalten,https://www.reederverband.de/de/system/files/publikationen/deutsche_seeschifffahrt/ds-q125.pdf,"Die Branche ist dabei, diesen Wandel mitzugestalten, aber ohne praxis- ... MARITIME WIRTSCHAFT. DEUTSCHE SEESCHIFFFAHRT. 22. Page 21. Q1/2025. MARITIME WIRTSCHAFT.",negativ,de
BMBF Innovation & Strukturwandel: Startseite,https://www.innovation-strukturwandel.de/,Die Statistik-Software läuft im Auftrag des BMBF ausschließlich auf den Webservern unseres Dienstleisters ITZBund. Eine Speicherung der Nutzungsinformationen ...,negativ,de
Unsere Branchen - BDO Deutschland - BDO,https://www.bdo.de/de-de/branchen,... maritime Wirtschaft - Wirtschaftsprüfung und Beratung. Logistik & maritime Wirtschaft · Zwei Branchen mit großen Unterschieden aber noch größeren Schnittmengen ...,neutral,de
Executive team,https://www.nobian.com/de-de/executive-team,"Er verfügt über umfassende Kenntnisse in den Bereichen technologischer Wandel ... Er war außerdem Dekan der Fakultät für Maschinenbau, Maritime Technik und ...",negativ,com
Bundesbericht Forschung und Innovation 2024,https://www.bundesbericht-forschung-innovation.de/files/BMBF_BuFI-2024_Hauptband.pdf,"... Wirtschaft. Kurzum: für alle, die sich ein Bild vom vielfältigen Innovationsstandort. Deutschland machen wollen. Eine kleine Innovation gab es auch in ...",neutral,de
ROADMAP SICHERE DIGITALE KÜSTE 2030,https://www.emaritime.de/wp-content/uploads/2021/12/OFFIS_A4_Roadmap_Digital.pdf,"Der bevorstehende digitale Wandel in der Maritimen Industrie ist zu- gleich auch ... und Märkte verändern, sodass die maritime Branche in Deutschland im.",negativ,de
MARITIME.zeroGHG: Neue Förderung für die klimaneutrale Schifffahrt,https://www.pnoconsultants.com/de/neuigkeiten/neue-foerderung-fuer-die-klimaneutrale-schifffahrt/,EUR zur Verfügung. react. 01 09 2023. Neues Forschungsprogramm für die Maritime Wirtschaft. Klimaschutz auch in der Seeschifffahrt. Die Bundesregierung ...,negativ,com
Technologie- und Innovationspolitik - Neue Initiativen für ein ...,https://www.koinno-bmwk.de/fileadmin/user_upload/publikationen/Technologie-_und_Innovationspolitik_-_BMWi.pdf,time Wirtschaft ist eine nationale Herausforderung. Die deutsche maritime Wirtschaft soll ihre Position inter- national festigen und ausbauen. Die Zukunft ...,negativ,de
Leibniz Zentrum für Marine Tropenforschung: ZMT,https://leibniz-zmt.de/,Das Leibniz-Zentrum für Marine Tropenforschung (ZMT) erforscht tropische und subtropische Küstenökosysteme und ihre Bedeutung für Natur und Menschen ...,neutral,de
FERCHAU Rostock: Engineering- und IT-Dienstleister für Rostock,https://www.ferchau.com/de/de/ueber-uns/niederlassungen/rostock,Über ein Jahrhundert war die maritime Wirtschaft der wichtigste Industriezweig in Rostock. ... Unsere FERCHAU-Niederlassung Rostock hat sich auf den Wandel ...,negativ,com
Transport & Logistics Barometer - PwC,https://www.pwc.de/de/transport-und-logistik/transport-and-logistics-barometer.html,Transport und Logistik befinden sich im Wandel. Welchen Einfluss haben die Deals in der Industrie? Wie verändert die Digitalisierung das Gesicht einer ...,negativ,de
Katalysator für Lösungen zur Erfüllung der ... - Clean Air Task Force,https://www.catf.us/de/,"Dekarbonisierung des globalen Energiesystems zur Bekämpfung des Klimawandels. Wir treiben den technologischen und politischen Wandel voran, der notwendig ist, ...",positiv,us
Finanzierungsinstrumente in der maritimen Branche,https://henry.baw.de/bitstreams/c06f9085-1b77-4b76-8145-d062290a1349/download,"Sep 14, 2021 ... Die Maritime Agenda 2025 umfasst verschiedene Handlungsfelder, um die maritime Wirtschaft in Deutschland ... Technologie/maritime ...",negativ,de
Zehnte Nationale Maritime Konferenz – 4. April 2017,https://www.offshore-windindustrie.de/downloads/zehnte-nationale-maritime-konferenz-2017.pdf,"Apr 4, 2017 ... ... Strukturwandel der. Branche ... Die maritime Wirtschaft ist also eine wichtige. Säule für Arbeitsplätze und Wertschöpfung in Deutschland.",negativ,de
Deutsche Außenpolitik im Wandel - Stiftung Wissenschaft und Politik,https://www.swp-berlin.org/10.18449/2021S15/,Diese Branche hat aber massiv unter der Krise gelitten. Ziel der BBB ... Deutschland sollte die Initiative CRIMARIO II (Critical Maritime Routes in ...,negativ,org
Drei Fragen an - SMM,https://www.smm-hamburg.de/presse-news/news/drei-fragen-an,... maritime Zulieferer und Dienstleister sowie weitere Akteure der Branche in Hamburg sichern. ... Wie wichtig ist der maritime Sektor für Deutschland? Der maritime ...,positiv,de
Maritim 4.0 - Hintergrundinformationen,https://www.dsm.museum/engagieren/orte-des-dialogs/maritim-40/maritim-40-hintergrund,industrielle Revolution (Industrie 4.0). In diesem industriellen Wandel stehen die zunehmende Digitalisierung der bisherigen analogen Anwendungen und die ...,negativ,museum
Unternehmen | Deutscher Nachhaltigkeitspreis,https://www.nachhaltigkeitspreis.de/unternehmen,Dennoch treibt die nachhaltige Wirtschaft in Deutschland den Wandel voran. ... Deutsche Nachhaltigkeitspreis im MARITIM Hotel Düsseldorf die führenden Unternehmen ...,negativ,de
Publikationen - Dr. Arno Brandt,https://www.arno-brandt.de/publikationen.html,"(2011): Maritime Wirtschaft in Deutschland, Hamburg. Brandt, A. (2011): ... (Hrsg.): Perspektiven der Technologie- und Innovationsförderung in Deutschland, Marburg.",neutral,de
Port of Hamburg | Schiffbauzulieferer „Made in Germany“ stehen ...,https://www.hafen-hamburg.de/de/presse/news/schiffbauzulieferer-made-in-germany-stehen-hoch-im-kurs-34754/,"Jul 14, 2016 ... ... maritime Industrie in Deutschland auszulasten. „Die Schiffbau- und ... Die Branche befindet sich derzeit in einem epochalen Wandel: Der ...",negativ,de
FEST Group: Führende grüne Wasserstofftechnologie,https://fest-group.de/,Cuxhaven / Germany. Grüner Wasserstoff für die maritime Wirtschaft. Die 2-MW-Elektrolyseanlage mit hohem Wirkungsgrad erzeugt grünen Wasserstoff für ...,negativ,de
Schifffahrt im Wandel - Porsche Newsroom DEU,https://newsroom.porsche.com/de/2025/unternehmen/porsche-consulting-schifffahrt-im-wandel-39237.html,7 days ago ... Der maritime Transport von Waren und Menschen ist ein entscheidender Bestandteil der Weltwirtschaft. Mehr als 80 Prozent des globalen ...,neutral,com
Technischer Anhang der Treibhausgas-Projektionen 2024 für ...,https://www.umweltbundesamt.de/sites/default/files/medien/11850/publikationen/projektionen_technischer_anhang_0.pdf,... Technischer Anhang der. Treibhausgas-Projektionen. 2024 für Deutschland. (Projektionsbericht 2024). Page 2 ... maritime transport as compared in the scenarios ...,neutral,de
German Shipowners Association | LinkedIn,https://www.linkedin.com/company/verbanddeutscherreeder/,... Wandel der Branche hin zur Klimaneutralität …und vieles mehr. Auch die ... Im Rahmen des Deutschen Schifffahrtstages 2025 öffnet die maritime Branche ihre Türen ...,negativ,com
"Bibliothek: Publikationen, Stellungnahmen und Positionspapiere | BDI",https://bdi.eu/media/publikationen,"Quartalsbericht Deutschland: Deutsche Wirtschaft im Jahr 2024 um 0,2 Prozent geschrumpft ... FuelEU Maritime: Kraftstoffe für eine nachhaltige Schifffahrt.",neutral,eu
Berufe in einem Maritimen Umfeld – DST2025,https://deutscher-schifffahrtstag.de/index.php/berufe-in-einem-maritimen-umfeld/,"Die maritime Branche, wie sie gerne insgesamt genannt wird, bietet ganz ... Deutsche Marine. Wir. Dienen. Deutschland. Weiterlesen » · Wasserbau. Wasser ...",negativ,de
Zeit für Mee(h)r Innovation – Jahresbericht 2019/2020,https://www.deutsche-flagge.de/de/redaktion/dokumente/dokumente-bsh/bsh_j-bericht_2019-20.pdf,"Nach Schätzungen setzt die deutsche maritime Branche, in der direkt oder indi- ... wandel und extreme Wetterereignisse, umweltgerechte Gestaltung von ...",negativ,de
Norwegen: Grüne Transformation im Fokus,https://www.vdi-nachrichten.com/technik/energie/norwegen-gruene-transformation-im-fokus/,"Apr 22, 2024 ... Darüber hinaus will Norwegen seine wichtigen Branchen verfahrenstechnische Industrie und maritime Industrie dekarbonisieren und setzt dabei ...",neutral,com
AWI: Home,https://www.awi.de/,Das Alfred-Wegener-Institut forscht in den Polarregionen und Ozeanen der mittleren und hohen Breiten. Als eines von 18 Forschungszentren der ...,neutral,de
OECD-Berichte zur Innovationspolitik: Deutschland 2022,https://www.oecd.org/content/dam/oecd/de/publications/reports/2022/10/oecd-reviews-of-innovation-policy-germany-2022_34a18c3c/9d21d68b-de.pdf,"Oct 4, 2022 ... ... Wandel. 319. 14 Nationale WTI-Governance, EU-Führungsrolle und ... Branche, 2019 oder letztes verfügbares Jahr. 99. Abbildung 3.16. Anteil ...",neutral,org
Verband für Schiffbau und Meerestechnik e. V.,https://vsm.de/sites/default/files/dokumente/d45f0e5535716458aaee4662ea5da621/vsm_jahresbericht_2024.pdf,"May 6, 2024 ... Auslandsbeschaffungen die eigene Industrie und den Technologie- und Industriestandort. Deutschland ... Die maritime Industrie in Deutschland setzt.",negativ,de
Der Wandel der Facharbeit in den Branchen Windenergie und ...,https://www.bwpat.de/ht2011/ft08/herold_roeben_ft08-ht2011.pdf,"Nov 19, 2011 ... befassten Unternehmen in Deutschland inzwischen eine leistungsfähige Branche bilden. ... nieure, maritime. Transportspezi- alisten. Page 5 ...",neutral,de
Unternehmensfinanzierung der maritimen Industrie in Deutschland,https://stiftungsprojekt-kapitalmarktunion.de/fileadmin/Stiftungsprojekt_Kapitalmarktunion/Dokumente/Gutachten/2022_Unternehmensfinanzierung_der_maritimen_Industrie_Deutschland/MFiRG_Studie_2022.pdf,Die maritime Wirtschaft und ihre Finanzierung sind seit der. Wirtschaftskrise im Jahre 2009 stetig im Wandel. Banken haben das. Kreditvolumen für die ...,negativ,de
Navigating Through the Darkness With MDA Space and SAR,https://www.ansys.com/de-de/blog/navigating-darkness-mda-space-sar,"Apr 2, 2025 ... ... maritime industry can use the automatic identification systems (AISs) onboard seafaring vessels to identify themselves. As its name suggests ...",negativ,com
Hafenentwicklungsplan 2040 - Strategische Vision,https://www.hamburg-port-authority.de/fileadmin/user_upload/hep/HEP2040_Strategische_Vision_Teil1.pdf,Die globale Wirtschaft und die maritime Branche wan- deln sich tiefgreifend. Sie werden geprägt von Mega- trends wie der fortschreitenden Digitalisierung ...,negativ,de
Wie der Wandel der Arbeitswelt die Logistik erfasst – und was sie ...,https://www.bremen-innovativ.de/2022/10/wie-der-wandel-der-arbeitswelt-die-logistik-erfasst-und-was-sie-tun-kann/,"Oct 28, 2022 ... Wie die Branchen Logistik und maritime Industrie diesem Wandel ... Aber wie funktioniert die Technologie, die generative Künstliche ...",negativ,de
Die Deutschland-Strategie der norwegischen Regierung,https://www.regjeringen.no/contentassets/28109f74d956419488003f648beca8ac/e-1023-t-tysklandstrategi.pdf,"Ș das Potenzial für gemeinsame Rüstungskäufe/-modernisierungen, Ausbil- dungen, Verfahren und Logistik zu nutzen und die maritime Zusammenarbeit.",negativ,no
Campfire - Wind und Wasser zu Ammoniak – maritimer Kraftstoff und ...,https://wir-campfire.de/,... maritime Mobilität prädestiniert. Darüber hinaus verfügt sie über einen wichtigen Standort der Ammoniak-Industrie – einem Ausgangstoff für die ...,negativ,de
Duales Studium Business Administration (BSc) | HSBA,https://www.hsba.de/studium/bachelor/business-administration-bsc/?gclid=Cj0KCQiAzZL-BRDnARIsAPCJs72yOyljmk2101NXyFmb42Qoa3zOgauHnIxVVUTQ40uJQWg5rXzbVaIaAlM1EALw_wcB,HSBA bietet spezialisiertes Lehr- und Beratungsprogramm für maritime Branche ... SGS Holding Deutschland B.V. & Co. KG. Allianz Trade. Hermes Germany GmbH ...,neutral,de
Drucksache 19/10149,https://dserver.bundestag.de/btd/19/101/1910149.pdf,"May 14, 2019 ... Wirtschaft in Deutschland;. • die Durchführung der 11 ... die maritime Wirtschaft als Schlüsselbranche in der „Nationalen Industriestrate-.",negativ,de
Motorenhersteller setzen auf synthetische Kraftstoffe,https://hansa-online.de/2019/02/featured/118689/motorenhersteller-setzen-auf-synthetische-kraftstoffe/,"Feb 20, 2019 ... Bereits am Vorabend der Mitgliederversammlung hatte Norbert Brackmann, der Koordinator der Bundesregierung für die maritime Wirtschaft, die ...",negativ,de
FZI Forschungszentrum Informatik: Startseite,https://www.fzi.de/,Damit Wirtschaft und Gesellschaft den digitalen Wandel gestalten können ... Technologie so nah am Kunden entwickeln konnten. Portrait von Testimonial ...,neutral,de
Maritime Welfare Training: wichtiger als je zuvor,https://de.maritimeprofessional.com/news/maritime-welfare-training-wichtiger-als-zuvor-263403,"Sep 17, 2018 ... Die Schifffahrtsindustrie steht vor einem beispiellosen Wandel. Da Themen wie neue Umweltvorschriften und die Chancen und Herausforderungen ...",negativ,com
Transport & Logistics | Fujitsu Germany,https://global.fujitsu/de-de/industries/mobility-transport,"Aus diesem Grund war es für Hafenbehörden und die maritime Industrie noch nie so wichtig, ihre maritimen Vermögenswerte und Dienstleistungen weiterzuentwickeln.",negativ,fujitsu
So funktioniert der DWS Concept ESG Blue Economy Fonds,https://www.wwf.de/zusammenarbeit-mit-unternehmen/dws/dws-concept-esg-blue-economy-fonds,Das Engagement wird von der DWS mit technischer Unterstützung des WWF Deutschland ... maritime Wirtschaft erst in der Entstehung sind. Hier steigen wir tief ein ...,positiv,de
ZDS - Zentralverband der deutschen Seehafenbetriebe / Association ...,https://ar.linkedin.com/company/zds-german-seaport-operators,... Branche in Deutschland?“ Heute fand unsere Online-Veranstaltung zur ... maritime Branche von der gesamtwirtschaftlichen Entwicklung ab. In einem Panel ...,neutral,com
Busse und Bahnen | Öffentliche und private Dienstleistungen ...,https://oeffentliche-private-dienste.verdi.de/mein-arbeitsplatz/busse-und-bahnen,"ver.di ist die Gewerkschaft für die Beschäftigten im Öffentlichen Personennahverkehr (ÖPNV), in privaten Omnibusunternehmen und in Eisenbahnunternehmen von ...",negativ,de
Maritimes Papier,https://www.emden.de/fileadmin/media/stadtemden/PDF/FB_300/FD_380/ihk_maritimes_papier-data.pdf,Die deutsche Maritime Wirtschaft hat nach dem Einbruch der Finanzmarkt- und ... wandel resultierenden Anlaufbedingungen zu entsprechen. Insbesondere ...,negativ,de
10. VDI/VDE Fachtagung: Verschraubungstechnik im Wandel der ...,https://www.vdi-wissensforum.de/weiterbildung-automobil/schraubmontage/,Informieren Sie sich über praxistaugliche Lösungen für wirtschaftliche Schraubmontage in Deutschland. ... Branchen auszutauschen. Neben den klassischen ...,neutral,de
Nachhaltigkeit im maritimen Sektor - KPMG in Deutschland,https://kpmg.com/de/de/home/themen/2021/11/nachhaltigkeit-im-maritimen-sektor.html,... Maritime Organisation zu erreichen. Werfen wir einen Blick auf Technologien ... Die Branche im Wandel. Die zunehmende politische Regulatorik stellt die ...,negativ,com
Vdma.org,https://www.vdma.org/,,neutral,org
Marinekommando Jahresbericht 2023,https://www.bundeswehr.de/resource/blob/5716058/277a375f7630de85fe86fef391de90b3/jahresbericht-2023-neu--data.pdf,"Sep 11, 2023 ... betreut die maritime Wirtschaft und deutsche Hochsee- ... von ganz Deutschland als Technologie-, Produktions- und Logistikstandort. Sie ist ...",negativ,de
Logistikjobs der Zukunft - der Blick voraus auf die Arbeitswelt von ...,https://www.wfb-bremen.de/de/page/stories/maritime-wirtschaft-und-logistik/logistikjobs-der-zukunft,"Apr 19, 2022 ... Logistikjobs der Zukunft - der Blick voraus auf die Arbeitswelt von morgen. Maritime Wirtschaft und Logistik. Ein Lkw auf einer Straße.",negativ,de
FACHLICHES HINTERGRUNDPAPIER NATIONALER ...,https://www.now-gmbh.de/wp-content/uploads/2024/05/Fachliches-Hintergrundpapier-NAPS.pdf,"May 28, 2024 ... den Schifffahrtssektor in Deutschland. ... maritime Wirtschaft auf europäischer Ebene. (Europäische Maritime Industriestrategie).",neutral,de
Deutsche Seeschifffahrt – Ausgabe Q2-2019,https://epub.sub.uni-hamburg.de/epub/volltexte/2019/92788/pdf/Deutsche_Seeschifffahrt_Ausgabe_Q2_2019.pdf,Branche im Wandel ... entiertes Land wie Deutschland ist eine leistungsstarke und international wett- bewerbsfähige maritime Wirtschaft sehr wichtig.,positiv,de
Maritimes Cluster Norddeutschland,https://www.hamburg.de/politik-und-verwaltung/behoerden/bwi/aktuelles/pressemeldungen/2022-09-07-bwi-maritimes-cluster-norddeutschland-521258,"Sep 7, 2022 ... “ Julia Carstens, Staatssekretärin im Ministerium für Wirtschaft, Verkehr, Arbeit, Technologie und Tourismus Schleswig-Holstein. „Die maritime ...",neutral,de
boot Düsseldorf - Bootsmesse & Wassersportmesse - boot 2025 ...,https://www.boot.de/,"Die weltweit wichtigste Boots- und Wassersportmesse, die boot Düsseldorf, lädt dich vom 17. - 25. Januar 2026 wieder ein. Es ist der Treffpunkt der ...",negativ,de
Trade with France - Business France Deutschland,https://world.businessfrance.fr/deutschland/trade-with-france/,... Industrie im Wandel. Wir unterstützen französische Industrie-KMU bei ihrem ... Die maritime Industrie Frankreichs auf Kurs zum Null-Emissions-Schiff.,negativ,fr
Blog - YachtConnect,https://yachtconnect.de/blog/,Auf der Boot 2025 in Düsseldorf setzte die maritime Wirtschaft ein digitales Highlight: Die Deutsche Yachten – Arbeitsgruppe des Deutschen Boots- und ...,negativ,de
Moving Energy Forward | INNIO,https://www.innio.com/de/,"INNIO unterstÃ¼tzt den Wandel zu Net Zero mit EnergielÃ¶sungen und ... Jedes Unternehmen, jede Branche, jede Gemeinde und jedes Land wird ihn anders gehen.",positiv,com
Press Releases - BSH,https://www.bsh.de/EN/Press/Press_release/press_release_node.html,The Federal Maritime and Hydrographic Agency is a higher federal authority in Germany coming under the jurisdiction of the Federal Ministry for Digital and ...,positiv,de
Herausforderungen und Chancen: Die Zukunft der Fischerei und ...,https://www.dasblauenetzwerk.de/post/herausforderungen-und-chancen-die-zukunft-der-fischerei-und-aquakultur-in-deutschland,"Mar 27, 2025 ... ... Maritime Wirtschaft. eine Initiative von ... Wandel zu gestalten und die Zukunft der Fischerei und Aquakultur in Deutschland zu sichern.",negativ,de
Hochqualifizierte Ingenieure im Schiffbau - Brunel,https://www.brunel.net/de-ch/engineering-expertise/schiffbau,Europäische und auch Schweizer Unternehmen nehmen in der Zuliefererindustrie für die maritime Wirtschaft eine bedeutende Rolle ein: Zu ihren Produkten ...,negativ,net
Geschäftsanbahnung Japan 2022 Maritime Wirtschaft und Schiffbau ...,https://germantech.org/geschaftsanbahnung-japan-2022-maritime-wirtschaft-und-schiffbau/,Öffentlich gefördertes Projekt für deutsche Unternehmen aus dem Bereich Maritime Wirtschaft und Schiffbau zur internationalen Vermarktung ihres Angebots.,neutral,org
Hochschule Bremerhaven | Hochschule am Meer,https://www.hs-bremerhaven.de/,"Studiere an der familiär geprägten ""Hochschule am Meer"" im Land Bremen. Innovative, moderne und maritim geprägte Studiengänge warten auf dich. ‍",positiv,de
Wasserstoffforschung und -technologie in Japan | DWIH Tokyo,https://www.dwih-tokyo.org/de/2022/05/06/bericht-wasserstoffforschung-und-technologie-in-japan/,"May 6, 2022 ... ... maritime Antriebe mit grünem ... Lothar Mennicken, Referatsleiter Wissenschaft und Technologie, Deutsche Botschaft Tokyo zur Verfügung.",neutral,org
