Titel,URL,Beschreibung,Sentiment,Top-Level-Domain
Deutsche Nachhaltigkeitsstrategie Weiterentwicklung 2021,https://www.bundesregierung.de/resource/blob/975274/1873516/9d73d857a3f7f0f8df5ac1b4c349fa07/2021-03-10-dns-2021-finale-langfassung-barrierefrei-data.pdf?download=1,"Mar 1, 2021 ... Grund hierfür war und ist, dass die Welt Gefahr läuft, die Ziele der Agenda 2030 für nachhaltige Entwicklung zu verfehlen. Alle Staaten sind ...",negativ,de
Deutscher Nachhaltigkeitspreis - Die erste Juryrunde ist ...,https://m.facebook.com/nachhaltigkeitspreis/photos/die-erste-juryrunde-ist-abgeschlossen-224-fachjurorinnen-aus-forschung-verb%C3%A4nden/851116190389685/,"Jun 12, 2024 ... Der Deutsche #Nachhaltigkeitspreis Unternehmen zeichnet Vorreiter der deutschen Wirtschaft ... Deutschen #Nachhaltigkeitstag|es im Maritim ...",negativ,com
Startseite | Forschungsinstitut für Nachhaltigkeit,https://www.rifs-potsdam.de/de,"Das RIFS forscht mit dem Ziel, gesellschaftliche Wandlungsprozesse hin zur Nachhaltigkeit zu verstehen, zu befördern und zu gestalten. Aktuelles. Alle anzeigen.",neutral,de
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,https://www.regierung-mv.de/static/Regierungsportal/Ministerpr%C3%A4sidentin%20und%20Staatskanzlei/Dateien/pdf-Dokumente/Publikation_-_Zukunftskonzept_f%C3%BCr_die_maritime_Wirtschaft_in_MV_Druckfassung.pdf,"Jul 17, 2024 ... Klimawandel, vor dessen Hintergrund eine nachhaltige Klimaneutralität in allen ... ➢ Die maritime Wirtschaft treibt Innovationen und ...",negativ,de
Gesellschaft für Maritime Technik e.V.,https://www.maritime-technik.de/,"Die Meerestechnik entwickelt, produziert und verwendet Technologien für die Erforschung, den Schutz und die nachhaltige Nutzung der Meere.",negativ,de
Gesunde Ozeane für unsere Zukunft: Auftakt der Ozeandekade in ...,https://www.cen.uni-hamburg.de/about-cen/news/10-news-2021/2021-05-28-ozeandekade.html,"May 28, 2021 ... Perspektive Wirtschaft. Video „Blue Economy“. 10:05 – 10:50 Talkrunde: Nachhaltige maritime Wirtschaft. Moderatoren: Gesine Meißner (Mitglied ...",neutral,de
Nachhaltigkeit | Fassmer,https://www.fassmer.de/de/unternehmen/nachhaltigkeit,Umwelt. Durch unsere Produkte für die Windenergie und die maritime Wirtschaft fühlen wir uns Wind und Wasser ganz besonders verbunden. Zusammen mit unseren ...,negativ,de
"Polar-, Küsten- und Meeresforschung - BMBF",https://www.bmbf.de/DE/Forschung/EnergieKlimaUndNachhaltigkeit/KlimaUndErde/Polar-Kuesten-UndMeeresforschung/polar-kuesten-undmeeresforschung_node.html,"Energie, Klima und Nachhaltigkeit · Klima und Erde · Polar-, Küsten- und Meeresforschung ... Sie schafft wichtige Handlungsoptionen für Politik, Wirtschaft und ...",neutral,de
Netzwerk Partner : Klimacampus Hamburg,https://www.klimacampus-hamburg.de/about-klimacampus/netzwerk-partner.html,"Das Centrum für Erdsystemforschung und Nachhaltigkeit (CEN) der Universität Hamburg betreibt Grundlagenforschung im Bereich Klima, Erde und Umwelt.",neutral,de
DLR – Copernicus - Start frei für sechs neue Missionen,https://www.dlr.de/de/aktuelles/nachrichten/2020/03/20200701_vergabe-auftraege-copernicus-hpcm,"Jul 1, 2020 ... ... Klimawandel, aber auch für maritime Anwendungen. Bild: 4/4, Credit ... Raumfahrtbranche in Deutschland bilden."" Statement von Dr ...",positiv,de
Förderprogramme - Maritimes - Förderdatenbank,https://www.foerderdatenbank.de/FDB/Content/DE/Foerderprogramm/Bund/BMWi/maritimes-forschungsprogramm.html,... Branche am Standort Deutschland. Sie können die Förderung für ein ... Gleichzeitig kann die maritime Wirtschaft durch innovative und nachhaltige ...,negativ,de
Herausforderungen und Chancen: Die Zukunft der Fischerei und ...,https://www.dasblauenetzwerk.de/post/herausforderungen-und-chancen-die-zukunft-der-fischerei-und-aquakultur-in-deutschland,"Mar 27, 2025 ... Atrium Environmental, Beratung für die Blaue und Maritime Wirtschaft ... Um in Zukunft erfolgreich zu sein, muss die Branche auf Nachhaltigkeit, ...",negativ,de
Marine Systemansätze für die Widerstandsfähigkeit und ...,https://www.ecologic.eu/de/18666,... nachhaltige und widerstandsfähige maritime Wirtschaft ermöglichen. Sozial ... Mangroven) im Zusammenhang mit menschlichen Störfaktoren wie dem Klimawandel ...,negativ,eu
INNOVATIONSPLATTFORM »SUSTAINABLE SUBSEA SOLUTIONS«,https://www.fraunhofer.de/content/dam/zv/de/ueber-fraunhofer/wissenschaftspolitik/Positionen/Positionspapier%20ISSS.pdf,In Deutschland gehört die maritime Wirt schaft zu den wichtigsten und ... Nachhaltige Wertschöpfung für die maritime Wirtschaft. Page 2. Nachhaltige und ...,negativ,de
"Mehr Fortschritt wagen – Bündnis für Freiheit, Gerechtigkeit und ...",https://www.spd.de/fileadmin/Dokumente/Koalitionsvertrag/Koalitionsvertrag_2021-2025.pdf,"Wir werden Rechen- zentren in Deutschland auf ökologische Nachhaltigkeit und Klimaschutz ... maritime Wirtschaft in Deutschland, insbesondere bei ...",neutral,de
"Umwelt, Soziales und Unternehmensführung (ESG) | LRQA",https://www.lrqa.com/de-de/klimawandel-nachhaltigkeit/,"Umwelt, Soziales und Governance (ESG). Bewältigung der Auswirkungen von ESG-Herausforderungen auf Ihr Unternehmen. ESG, Nachhaltigkeit & Klimawandel. Unsere ...",neutral,com
thyssenkrupp - engineering.tomorrow.together.,https://www.thyssenkrupp.com/,"Eine solche Präsenz bedeutet Verantwortung – und die Chance, positiven Wandel voranzutreiben. Nachhaltigkeit & Klimaschutz ... deutsche Industrie mehr als doppelt ...",negativ,com
Nachhaltige Logistikimmobilien: Warum wir heute nachhaltig bauen ...,https://www.wfb-bremen.de/de/page/stories/maritime-wirtschaft-und-logistik/gruene-logistik-immobilien-goodman,"Aug 24, 2021 ... Die 28-Jährige untersucht, welche Chancen dies für die maritime Industrie in Norddeutschland bietet. ... Wirtschaft 2024 offenbart: Das kleinste ...",negativ,de
Nationale Sicherheitsstrategie: Wehrhaft. Resilient. Nachhaltig ...,https://www.bmvg.de/resource/blob/5636374/38287252c5442b786ac5d0036ebb237b/nationale-sicherheitsstrategie-data.pdf,Deutschland in der Welt. Als bevölkerungsreichstes Land und größte Volks- wirtschaft im Herzen Europas trägt Deutschland besondere Verantwortung für Frieden ...,neutral,de
Deutsche Allianz Klimawandel und Gesundheit e.V.: KLUG,https://www.klimawandel-gesundheit.de/,Die Deutsche Allianz Klimawandel und Gesundheit e.V. – kurz KLUG – wurde 2017 als gemeinnütziger Verein gegründet und ist ein schnell wachsendes Netzwerk ...,negativ,de
Investitionen für eine nachhaltige Meereswirtschaft,https://www.geomar.de/news/article/sustainable-blue-economy-investitionen-fuer-eine-nachhaltige-meereswirtschaft,"Das marine Ökosystem leiste einen wichtigen Beitrag zur Ernährungssicherheit, die Ozeanströmung steuere den planetarischen Wärmeaustausch und der Ozean ...",negativ,de
Bundesverband der Deutschen Sicherheits- und ...,https://www.bdsv.eu/aktuelles/positionspapiere/bdsv-positionspapier-zur-umsetzung-des-themenbereichs-maritime-sicherheit.html?file=files/downloads/positionen/2018/Positionspapier%20zur%20Umsetzung%20der%20Maritimen%20Sicherheit%20in%20der%20%E2%80%9EMaritimen....pdf,ressortübergreifende Strategie für die maritime Wirtschaft vorgelegt. Mit ... schungs- und Innovationskompetenz der Unternehmen am Standort Deutschland nachhaltig ...,negativ,eu
Das EU-ETS und die maritime Wirtschaft,https://spedition-seefracht.de/de/blog/das-eu-ets-und-die-maritime-wirtschaft,"Jan 4, 2024 ... Die zentrale Frage im umweltökonomischen Diskurs lautet daher: Wie kann die Schifffahrtsbranche den Übergang zur Nachhaltigkeit vollziehen, ohne ...",negativ,de
Mehr Nachhaltigkeit - 25 Tipps für 2025 | Marine Stewardship Council,https://www.msc.org/de/blog/mehr-nachhaltigkeit-tipps,Zum Glück gibt es in der Industrie einen Trend in Richtung Nachhaltigkeit. ... Klimawandel weiter negativ begünstigt. 13. Allgemein weniger konsumieren. Es ...,negativ,org
Maritime Wirtschaft ökologisch und sozial ... - NACHHALTIG LINKS,https://www.nachhaltig-links.de/index.php/mobilitaet/2164-maritime-wirtschaft-oekologisch-und-sozial-aufstellen,"May 6, 2021 ... Herr Präsident! Meine sehr verehrten Damen und Herren! Erhalt und Stärkung der maritimen Wirtschaft ist wichtig und notwendig für Deutschland, ...",positiv,de
"Bekanntmachung zum Thema „Klimaneutrale, nachhaltige und ...",https://www.fona.de/de/bekanntmachung-zum-thema-blaue-wirtschaft,"Feb 28, 2024 ... Sie formuliert die speziellen Förderbedingungen für deutsche Partner innerhalb der transnationalen Ausschreibung. Die SBEP wird von der ...",negativ,de
Nachhaltigkeit im maritimen Sektor - KPMG in Deutschland,https://kpmg.com/de/de/home/themen/2021/11/nachhaltigkeit-im-maritimen-sektor.html,"... Maritime Organisation zu erreichen. Werfen wir einen Blick auf Technologien, die das Potenzial bieten, die Branche nachhaltig zu verändern.",negativ,com
Klimawandel und Wirtschaft,https://www.klimanavigator.eu/dossier/dossiers/037505/index.php,"Apr 30, 2013 ... Der fortschreitende Klimawandel wird auch das Wirtschaften in Deutschland beeinflussen. Das Klima in Deutschland wird sich jedoch erst im Laufe ...",neutral,eu
"Maritime Wirtschaft, maritime Sicherheitspolitik und ...",https://www.bundestag.de/resource/blob/671088/06c01f0beecca36e0568547b5cf26187/WD-5-103-19-pdf.pdf,"Nov 1, 2019 ... wendung in der maritimen Branche am Standort Deutschland.8. Die inhaltlichen Zielstellungen des Programms orientieren sich an vier ...",negativ,de
Geschätzte Wertschöpfung der maritimen Wirtschaft 2030 | Statista,https://de.statista.com/statistik/daten/studie/1303429/umfrage/wertschoepfung-der-maritimen-wirtschaft/,"... Deutschland bis 2023 · Sonntagsfrage zur Bundestagswahl nach einzelnen ... Maritime Ausrüstung, 10%. Fischverarbeitung, 9%. Offshore-Wind, 8%. Wassertransport ...",neutral,com
"Souveränität, Resilienz, Nachhaltigkeit: Die deutsche und ...",https://de.linkedin.com/pulse/souver%C3%A4nit%C3%A4t-resilienz-nachhaltigkeit-die-deutsche-und-neugebauer,"Mar 30, 2021 ... Als Partner von Wirtschaft und Politik steht Fraunhofer als Wegbereiter einer nachhaltig wettbewerbsfähigen Industrie und als Impulsgeber für ...",negativ,com
Robert Habeck zu Windstrom: Wie Transport ohne Verluste laufen soll,https://www.faz.net/aktuell/wirtschaft/klima-nachhaltigkeit/robert-habeck-zu-windstrom-wie-transport-ohne-verluste-laufen-soll-19173582.html,"Sep 14, 2023 ... Klima & Nachhaltigkeit. Robert Habeck zu Windstrom: Wie Transport ohne ... Die maritime Industrie in Deutschland soll in den Bau von ...",negativ,net
in ... - Bundesverband der Deutschen Tourismuswirtschaft (BTW) e.V.,https://www.btw.de/tourismuspolitik/in-deutschland,Newsroom · Themen & Positionen · Unsere Kernthemen · Klima & Nachhaltigkeit ... maritime Wirtschaft und Tourismus. Zuletzt wurde das Amt durch Dieter ...,neutral,de
in ... - Bundesverband der Deutschen Tourismuswirtschaft (BTW) e.V.,https://www.btw.de/tourismuspolitik/in-deutschland,Newsroom · Themen & Positionen · Unsere Kernthemen · Klima & Nachhaltigkeit ... maritime Wirtschaft und Tourismus. Zuletzt wurde das Amt durch Dieter ...,neutral,de
Sikafloor® Marine-18 | Sikafloor Marine,https://deu.sika.com/de/construction/produkte-a-z/sikafloor/sikafloor-marine/sikafloor-marine-18.html,Industrie · Handel · Karriere · Referenzen · Presse. Follow us. Sika Deutschland CH AG & Co KG. Kornwestheimer Straße 103-107 70439 Stuttgart. E-mail: info@de.,neutral,com
Maritime Technologien - Förderberatung „Forschung und Innovation ...,https://www.foerderinfo.bund.de/foerderinfo/de/foerderung/bund/mobilitaet/maritime-technologien/maritime-technologien_node.html,"Klima, Energie, Nachhaltigkeit ... Maritime Technologien unterstützen die deutsche Wirtschaft bei der Beschaffung von Rohstoffen und Wirtschaftsgütern.",negativ,de
Blue Economy - NKS Bioökonomie und Umwelt,https://www.nks-bio-umw.de/cluster6/partnerschaften/blue-economy,"European Partnership 'A climate neutral, sustainable and productive Blue Economy'. Die Partnerschaft für eine nachhaltige blaue Wirtschaft ist eine von ...",negativ,de
Studie: Stand nachhaltigen Wirtschaftens in Deutschland,https://www.nachhaltigkeitsrat.de/wp-content/uploads/2021/05/2105012_Studie_Stand_nachhaltiges_Wirtschaften_Deutschland.pdf,in Deutschland: Die Deutsche Nachhaltigkeitsstrategie sowie der Klima- ... Nachhaltigkeit in der Wirtschaft bestimmen zu können. Mit Blick auf die Bereiche.,negativ,de
Allokationsbericht - Grüne Bundeswertpapiere 2023,https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Schlaglichter/Nachhaltigkeitsstrategie/Gruene-Bundeswertpapiere-eingeschraenkt/allokationsbericht-gruene-bundeswertpapiere-2023.pdf?__blob=publicationFile&v=3,"Mar 21, 2024 ... Die Bundesregierung unterstützt für mehr Klimaschutz und Anpassung an den. Klimawandel Projekte für nachhaltige Land- und Forstwirtschaft, ...",negativ,de
"Klimawandel: Studie zeigt, wie Schifffahrt nachhaltig werden kann",https://www.riffreporter.de/de/umwelt/klimaneutraler-seehandel-schifffahrt-studie-methanol-ammoniak-2050,"Jan 20, 2022 ... Wenn die Wirtschaft jetzt mit der Transformation beginnt, könnte der internationale Seehandel bis 2050 klimaneutral sein, ohne nennenswert ...",negativ,de
Verantwortungsbewusstes Bankgeschäft,https://www.db.com/what-we-do/responsibility/sustainability/policies-and-commitments?language_id=3,Principles for Responsible Banking. Im September 2019 unterzeichnete die Deutsche Bank die Prinzipien für verantwortungsbewusstes Bankwesen (PRB). Die PRB sind ...,negativ,com
"Schiffbau, maritime Digitalisierung, Klima- und Umweltschutz in ...",https://www.econan.com/schiffbau-indonesien/,Partner: · Was ist eine Geschäftsanbahnungsreise? · Die Branche in Indonesien · Marktchancen für deutsche Unternehmen.,negativ,com
Nachhaltigkeit betrifft auch Seeleute | DUCKDALBEN international ...,https://duckdalben.de/page/blog/Nachhaltigkeit%20betrifft%20auch%20Seeleute/,"Apr 9, 2022 ... Es sei viel zu kurz gegriffen, Nachhaltigkeit in der maritimen Wirtschaft allein auf die Bereiche Umwelt und Klima zu beziehen. Zur ...",negativ,de
"Der Europäische Meeres-, Fischerei- und Aquakulturfonds ...",https://www.europarl.europa.eu/topics/de/article/20210701STO07545/der-europaische-meeres-fischerei-und-aquakulturfonds-nachhaltigkeit-auf-see,"Jul 7, 2021 ... Zwischen 2021 und 2027 werden insgesamt 6,1 Milliarden Euro für nachhaltige Fischerei und den Schutz von Fischereigemeinden bereitgestellt.",neutral,eu
Schlüsselpartner im Indo-Pazifik – Außenministerin Baerbock bei ...,https://www.auswaertiges-amt.de/de/service/laender/indien-node/deutsch-indische-regierungskonsultationen-2681398,"Oct 24, 2024 ... Denn die deutsche Wirtschaft braucht ... Wirtschaft, Klima, Wissenschaft und Technologie, Sicherheits- und Verteidigungskooperation.",negativ,de
Nachhaltigkeit in der DZ BANK Gruppe,https://www.dzbank.de/content/dam/dzbank/dokumente/de/dzbank/investor_relations/praesentationen/DZ_BANK_Sustainability_IR_final_DEU.pdf,Nachhaltigkeit – Klima Alignment: Gute Positionierung der DZ BANK Gruppe ... Maritime Industrie. Marine Stewardship Council (MSC) Zertifizierungen oder ...,neutral,de
Programm gegen Meeresmüll | Zukunft – Umwelt – Gesellschaft (ZUG),https://www.z-u-g.org/meeresmuell/,"Meeresmüll verschärft nicht nur die Klimakrise, sondern bedroht auch die marine Biodiversität: Meerestiere verwechseln Plastikmüll mit Nahrung oder verfangen ...",negativ,org
Statustagung Maritime Technologien - PtJ,https://www.ptj.de/foerdermoeglichkeiten/maritime-forschungsstrategie/statustagung,Durch beide Förderprogramme wird die maritime Branche im internationalen Wettbewerb gestärkt sowie der Schutz von Klima und Umwelt und die Entwicklung maritimer ...,negativ,de
Sustainable Tourism Day 2025 - Germany Travel,https://www.germany.travel/de/trade/dzt-veranstaltungen/sustainable-tourism-days.html,Deutsche Zentrale für Tourismus e.V.. 10:05 – 10:15 Uhr. Grußwort Bundesministerium für Wirtschaft und Klimaschutz. Dieter Janecek – Koordinator der ...,neutral,travel
AWI: Home,https://www.awi.de/,Das Alfred-Wegener-Institut forscht in den Polarregionen und Ozeanen der mittleren und hohen Breiten. Als eines von 18 Forschungszentren der ...,neutral,de
Bundeshaushaltsplan 2024 - Einzelplan 09,https://bundeshaushalt.de/static/daten/2024/soll/epl09.pdf,"Besondere Be- deutung haben zudem die Industriebereiche Luft- und Raum- fahrt, Maritime Wirtschaft sowie die Weiterentwicklung der In- formations- und ...",negativ,de
Der Hafen Niedersachsen 2025,https://www.mw.niedersachsen.de/download/159585/Der_Hafen_Niedersachsen_2025.pdf,"orte haben wir u. a. Schwerpunkte bei wichtigen Themen wie Klimaschutz und Nachhaltigkeit, ... maritime Wirtschaft dar. Komplexer werdende Logistikprozesse auf ...",neutral,de
News: Sonderfläche Maritime Wirtschaft auf der JOBFACTORY ...,https://jobfactory.de/maritim/,"Klima. Daten. Und viel Meer. Das BSH ist die zentrale maritime Behörde in Deutschland. ... Wir unterstützen die Schifffahrt, fördern eine nachhaltige ...",negativ,de
COP26 Aktivität und Ressourcen | British Council,https://www.britishcouncil.de/cop26-aktivit%C3%A4t-und-resourcen,Green Careers: Ihr Weg in die grüne maritime Wirtschaft ... Großbritanniens internationale Organisation für Kulturbeziehungen und Bildungschancen. Registrierte ...,negativ,de
In 10 Schritten zum Nachhaltigkeitsbericht - BDO,https://www.bdo.de/de-de/insights/weitere-veroffentlichungen/assurance/in-10-schritten-zum-nachhaltigkeitsbericht,"Jul 1, 2024 ... Der globale Trend hin zu mehr Nachhaltigkeit und die Reaktion auf den Klimawandel verstärken den Druck auf Unternehmen, verantwortungsvoll zu ...",negativ,de
Sustainable Blue Economy,https://www.feri.de/media/5uheg23o/fcfi_blue-economy.pdf,"Aug 8, 2022 ... Die gesamte Biotech-Industrie in Deutschland hatte im Jahr. 2020 ... bmwk.de/Redaktion/DE/Publikationen/Wirtschaft/maritime-agenda-. 2025 ...",negativ,de
Startseite - giz.de,https://www.giz.de/de/html/index.html,"GIZ als Dienstleister der int. Zusammenarbeit für nachhaltige Entwicklung und int. Bildungsarbeit, engagieren wir uns weltweit für eine lebenswerte Zukunft.",neutral,de
Deutsche Anpassungsstrategie an den Klimawandel 2024 (DAS ...,https://dialog.bmuv.de/bmu/de/home/file/fileId/1014/name/DAS_2024_Beteiligungsfassung,"der Bund-Länder-Arbeitsgemeinschaft Klima, Energie, Mobilität und Nachhaltigkeit (BLAG KliNa) und ... Bundesministerium für Wirtschaft und Klimaschutz (BMWK).",neutral,de
SDG 14: Leben unter Wasser | BMZ,https://www.bmz.de/de/agenda-2030/sdg-14,"... nachhaltig verwaltet, geschützt und ... marine naturbasierte Lösungen für den Erhalt der Biodiversität, die Ernährungssicherung und den Klimaschutz.",negativ,de
Behörden und Institutionen des Bundes ... - SERVICE.BUND.DE,https://www.service.bund.de/Content/DE/DEBehoerden/PQ/PtJ/Projekttraeger-Juelich.html?nn=4641496,"Nachhaltige Entwicklung: Nachhaltigkeit und Ressourceneffizienz, Meeres ... Klimaschutz, Anpassung an den Klimawandel, Maritime Technologien. Innovation ...",positiv,de
Neues Forschungsprogramm für die Maritime Wirtschaft vom BMWK,https://www.pnoconsultants.com/de/foerdermittel/neues-forschungsprogramm-fuer-die-maritime-wirtschaft/,Die maritime Wirtschaft gehört wahrscheinlich zu den weniger bekannten Wirtschaftssektoren in Deutschland. Dabei steht sie zum Beispiel für eine moderne ...,negativ,com
Leitbilder und Handlungsstrategien für die Raumentwicklung in ...,https://www.bmwsb.bund.de/SharedDocs/downloads/Webs/BMWSB/DE/veroeffentlichungen/raumordnung/mrko/leitbilder-und-handlungsstrategien-raumordnung.pdf?__blob=publicationFile&v=2,... Marine Landschaften schützen und nachhaltig ... Diese Klimawandel-Regionstypen bilden die raumordnungsrelevanten Veränderungen des Klimas in Deutschland bis zum.,negativ,de
Wirtschaft - Innovativer Schiffbau in Deutschland wird auch ... - BAFA,https://www.bafa.de/SharedDocs/Kurzmeldungen/DE/Wirtschaft/20240719_isb_neue_richtlinie.html,"Jul 19, 2024 ... Die deutsche maritime Industrie genießt weltweit einen exzellenten Ruf, insbesondere im hochkomplexen Spezialschiffbau, dank ihrer ...",negativ,de
Maritimes Kompetenzzentrum - PwC,https://www.pwc.de/de/transport-und-logistik/uebersicht-maritime-wirtschaft.html,"„Finanzierung, Dekarbonisierung und Digitalisierung fordern die maritime Wirtschaft ... Das Maritime Kompetenzzentrum von PwC Deutschland hat das Shipping Meeting ...",negativ,de
"SERVICE.BUND.DE - Stellenangebote, Ausschreibungen ...",https://service.bund.de/Content/DE/DEBehoerden/PQ/PtJ/Projekttraeger-Juelich.html,"Nachhaltige Entwicklung: Nachhaltigkeit und Ressourceneffizienz, Meeres ... Klimaschutz, Anpassung an den Klimawandel, Maritime Technologien. Innovation ...",positiv,de
Nachhaltigkeit | KfW IPEX-Bank,https://www.kfw-ipex-bank.de/Nachhaltigkeit/,"... nachhaltig wirtschaftlichen, gesellschaftlichen und ökologischen Entwicklung in Deutschland, Europa und weltweit. ... Initiativen im Bereich Maritime Industrie.",neutral,de
Unsere Meere sind bedroht,https://www.wwf.de/themen-projekte/meere-kuesten/meeresraumzerstoerung,Immer mehr Industrie im Meer. Klimaschutz und Meeresschutz müssen zusammen gedacht und erreicht werden. Bis zum Jahr 2045 will Deutschland treibhausgasneutral ...,neutral,de
Jahreskonferenz A³ klimaneutral 2024 » A³,https://www.region-a3.com/nachhaltiges-wirtschaften/jahreskonferenz_klimaneutral_2024/,Dieter Janecek ist erfahrener Wirtschaftspolitiker von Bündnis 90/Die Grünen. Derzeit ist er Koordinator der Bundesregierung für maritime Wirtschaft und ...,neutral,com
Studie: Klimawandel wird zum Topthema im Transport- und ...,https://logistik-heute.de/news/studie-klimawandel-wird-zum-topthema-im-transport-und-logistiksektor-31909.html,"Oct 15, 2020 ... Umwelt-, Klimaschutz und Nachhaltigkeit ... Andererseits müssen sie verstehen, welche finanziellen Auswirkungen der Klimawandel auf die Branche ...",negativ,de
Mehr Europa für die maritime Branche - Binnenschifffahrt Online,https://binnenschifffahrt-online.de/2021/06/schiffstechnik/20621/mehr-europa-fuer-die-maritime-branche/,"Jun 15, 2021 ... Damit gehört diese Branche zu einem der wichtigsten Wirtschaftszweige in Deutschland. ... »Die Ozeane dämpfen den Klimawandel ab«, so Herrmann.",negativ,de
