Titel,URL,Beschreibung,Sentiment,Top-Level-Domain
ClassNK ZETA (Zero Emission Transition Accelerator) | ClassNK ...,https://www.classnk.or.jp/hp/de/info_service/ghg/nk-zeta.html,ClassNK ZETA (Zero Emission Transition Accelerator) is a tool to enable various customers to manage GHG emissions from ships. ClassNK ZETA is a tool that links ...,neutral,or.jp
Zero-Emission-SuperYacht VY.01,https://newsroom.3deluxe.de/zero-emission-superyacht-vy01-de/,"Sep 15, 2021 ... ... Zero-Emission-Schiffe in Aussicht. Das Architektur- und Designstudio 3deluxe hat seit vielen Jahren eine Expertise im Design von Expeditions ...",neutral,de
Calculate Total Cost of Ownership (TCO) for decarbonization of ...,https://www.zerocarbonshipping.com/publications/calculate-total-cost-of-ownership-tco-for-decarbonization-of-vessels/,"Nov 8, 2021 ... The 'Total Cost of Ownership' model is a first generation excel tool from the Mærsk Mc-Kinney Møller Center for Zero Carbon Shipping.",positiv,com
Norway Adopts Zero-Emissions Requirements for World Heritage ...,https://maritime-executive.com/article/norway-adopts-zero-emissions-requirements-for-fjords,"Apr 16, 2025 ... Smaller cruise ships (under 10,000 GT) and ferries are required to sail with zero emissions starting in 2026 (Port of Flam).",positiv,com
Infinium Ultra-low Carbon eFuels,https://www.infiniumco.com/,"Infinium produces a new class of synthetic fuels that can be dropped into existing engines and infrastructure, helping decarbonize the heavy transit and ...",positiv,com
Höegh Autoliners | Worldwide Shipping and Logistics Solutions,https://www.hoeghautoliners.com/,"The vessel of the future. With the future of cargo and zero carbon fuels in mind, the Aurora Class represents a pivotal part of our path to a zero emissions ...",positiv,com
PONANT baut Kreuzfahrtschiff der Zukunft: Planungen für das Zero ...,https://anbord.de/ponant-baut-kreuzfahrtschiff-der-zukunft-planungen-fuer-das-zero-emission-schiff-schreiten-voran/,"Jul 5, 2023 ... PONANT baut Kreuzfahrtschiff der Zukunft: Planungen für das Zero-Emission-Schiff schreiten voran ... PONANT steht von jeher für Pioniergeist – ...",neutral,de
Port Hueneme Hafen in United States of America - vesseltracker.com,https://www.vesseltracker.com/de/Port/hueneme/Dashboard.html,The California Air Resources Board (CARB) has awarded $3 million to the Port of Hueneme to fund their ship to shore zero emission energy project.,positiv,com
Artemis Technologies | The Future Of Clean Maritime Transport,https://www.artemistechnologies.co.uk/,... our mission is to lead the decarbonisation of the maritime industry through the design and development of transformative technologies and zero-emission vessels.,positiv,co.uk
Cargokite,https://cargokite.com/,Low Emission. Ocean. Transportation. Backed by these top-tier investors: sosv. lowercarbon. fttf. We. develop. a. novel. ship. to. transport. freight. more.,positiv,com
ZeroEmission@Berth Maritimes Cluster Norddeutschland e.V.,https://www.maritimes-cluster.de/themen-und-projekte/zero-emission-at-berth/,Zudem positionieren sich die deutschen Seehäfen für die Einführung eines europäischen CO²-Emissionslimits für alle See- und Binnenschiffe am Liegeplatz. Der ...,negativ,de
Zero-Emission-Schiff: Planungen von Ponant werden konkreter,https://www.crucero-magazin.de/zero-emission-schiff-planungen-von-ponant-werden-konkreter/98081/,"Jul 5, 2023 ... Einer Pressemitteilung zufolge hat das Neubauteam der Reederei ein Konzept entworfen, das sechs Technologien miteinander kombiniert. Der ...",positiv,de
Chevron and Angola Government Announce Collaboration on ...,https://www.chevron.com/newsroom/2023/q4/chevron-and-angola-government-announce-collaboration-on-lower-carbon-opportunities,"Oct 30, 2023 ... ... energy sources and environmental sustainability. “Chevron has been a ... CABGOC operates two concessions in Angola – Block 0 and 14.",negativ,com
Sea Zero | Innovationen für nachhaltigen Tourismus | Hurtigruten DE,https://www.hurtigruten.com/de-de/ueber-uns/nachhaltigkeit/sea-zero,"... Schiff Null-Emission-Antrieb für die klassische Postschiffroute zu bauen. ... Diese zeigt auf, um Sea Zero für die Schiffe unserer klassischen ...",negativ,com
"Out of Sight, Out of Mind: Pathways to achieve Net-Zero Carbon ...",https://blogs.ethz.ch/energy/net-zero-carbon-shipping/,"May 5, 2020 ... Reaching net-zero will require a shift towards zero-carbon energy carriers such as electricity, hydrogen, and ammonia.",positiv,ch
Low Carbon Sea Transport | Internationale Klimaschutzinitiative (IKI),https://www.international-climate-initiative.com/en/project/low-carbon-sea-transport-17-i-306-mhl-g-low-carbon-sea-transport/,"The project supports the Marshall Islands in reducing greenhouse gas emissions and transport costs in domestic maritime transport. To this end, low-emission ...",negativ,com
Sea Cargo Charter,https://www.seacargocharter.org/,"... zero emissions from international shipping by or around 2050. ... Collaboration such as this, from across the sector, is vital to scale-up customer demand for low ...",negativ,org
“K” Line GLOBAL RORO SERVICE,https://www.klineglobalroro.com/,THE CHALLENGE OF ACHIEVING NET-ZERO GHG EMISSIONS. KLINE GROUP'S YOKOHAMA DAIKOKU C-4. TERMINAL STARTS OPERATION. CHECK THE LATEST NEWS ...,neutral,com
Sustainability | Volkswagen Group,https://www.volkswagen-group.com/en/sustainability-15772,"1, D-73760 Ostfildern, Germany and at www.dat.de/co2. 01. ID. Buzz Pro – power consumption combined 22,0-20,7 kWh/100 km; CO2 emissions combined 0 g/km; CO₂ ...",neutral,com
TECHNOLOGY READINESS AND COSTS OF CCS,https://www.globalccsinstitute.com/wp-content/uploads/2021/03/Technology-Readiness-and-Costs-for-CCS-2021-1.pdf,"Mar 9, 2021 ... Carbon Capture and Storage are essential technologies to help achieve the ambition of net zero anthropogenic greenhouse gas emissions by 2050.",positiv,com
Nachhaltig verschiffen.,https://www.bmwgroup.com/de/news/allgemein/2020/nachhaltig-verschiffen.html,"Die „Getting to Zero Coalition“ will den CO2-Ausstoß von Transportschiffen auf ‚null' senken ... Ziel der Initiative ist es, ab 2030 „Zero Emission“-Schiffe für ...",negativ,com
THETIS-MRV,https://mrv.emsa.europa.eu/,,neutral,eu
Zemships – Wikipedia,https://de.wikipedia.org/wiki/Zemships,"Das Projekt Zemships (Zero Emissions Ships, dt. emissionsfreie Schiffe) verfolgt das Ziel der Entwicklung eines mit Wasserstoff betriebenen ...",neutral,org
Emissions from planes and ships: facts and figures (infographic ...,https://www.europarl.europa.eu/topics/en/article/20191129STO67756/emissions-from-planes-and-ships-facts-and-figures-infographic,"Dec 5, 2019 ... In an effort to cut the EU's emissions 55% by 2030 and to reach net zero emissions by 2050, the European Parliament is currently working on ...",negativ,eu
Innovationswettbewerb: Zero Emission @ Berth – homePORT,https://www.homeport.hamburg/innovationswettbewerb-zero-emission-berth,... Schiffe am Liegeplatz so emissionsfrei wie möglich zu betreiben. Im regulären Schiffsbetrieb tragen Schiffe derzeit maßgeblich zur Luftschadstoff- und ...,neutral,hamburg
Avalon Waterways® Suite Ships - River Cruise Ships,https://www.avalonwaterways.com/river-cruise-ships/,Avalon is charting an ambitious course toward zero emissions and sustainability in every aspect of cruising. Our state-of-the-art fleet of Suite Ships® and ...,positiv,com
Theoretical investigation on the fluorescence properties and ESIPT ...,https://www.sciencedirect.com/science/article/abs/pii/S1386142522003869,The S0 state and S1 state of the potential energy ... Excited state intramolecular proton transfer dual emission Schiff bases for metal detection and cell imaging.,positiv,com
"Große Unternehmen verpflichten sich, bis 2040 Schiffe mit ...",https://www.catf.us/de/2021/10/major-companies-commit-to-zero-carbon-fueled-vessels-by-2040-sending-clear-market-signal-to-fuel-producers/,"Oct 19, 2021 ... ... Schiffe umzustellen, die von CO2-freie kraftstoffe angetrieben werden. ... Zero Emission Vessels (coZEV), einem vom Aspen Institute geförderten ...",negativ,us
ABB presents revolutionary propulsion concept for significantly more ...,https://www.emove360.com/abb-praesentiert-revolutionaeres-antriebskonzept-fuer-deutlich-effizientere-schiffe/,"Jun 1, 2023 ... As part of an electric drive system, the concept also features full compatibility with zero-emission battery and fuel cell technology. The ...",neutral,com
ZERO EMISSION SHIPS - Venti35,http://www.venti35.com/home_en.html,The Venti35 project was created with the intention of protecting the environment and fulfilling needs that require mobility with zero CO2 emissions.,positiv,com
Flotte Hamburg ordert zwei vollelektrische Arbeitsschiffe | News ...,https://hamburg-business.com/de/news/flotte-hamburg-ordert-zwei-vollelektrische-arbeitsschiffe,Neue vollelektrische Arbeitsschiffe für die Alster und den Hafen: Flotte Hamburg treibt Zero-Emissions-Konzept für eine ... Flotte Hamburg ordert zwei ...,negativ,com
Ponant unveils its iconic newbuild ship | Ponant,https://de.ponant.com/ponant-unveils-its-iconic-newbuild-ship,"By 2030, our future ship aims to have zero greenhouse gas emissions when sailing, manoeuvring, in port or at anchor. Her carbon footprint will be reduced ...",neutral,com
EU ETS: Preliminary agreement to include shipping in the EU's ...,https://www.dnv.com/news/eu-ets-preliminary-agreement-to-include-shipping-in-the-eu-s-emission-trading-system-from-2024-238068/,"Jan 23, 2023 ... The EU ETS allows using a zero CO2 emissions factor for biofuels, renewable fuels of non-biological origin, and recycled carbon fuels ...",positiv,com
New York Cruise Lines | NYC's Leading Marine-Based Tourism ...,https://nycl.com/,"New York Cruise Lines is an industry-leading maritime sightseeing, entertainment, dining and transportation company. Since our founding in 1945, ...",positiv,com
SAL Orca Class - Green Heavy Lift Vessel,https://www.orcaclass.com/,Hybrid drive. Zero emission. Shore power supply. 2x 800t fully electric cranes. » Find more features ...,neutral,com
Finnlines | Zero Emission in Port-Strategie - NOW GmbH,https://www.now-gmbh.de/projektfinder/finnlines-zero-emission-in-port-strategie/,"Die drei RoPax-Fähren „Finnlady“, „Finnstar“ und „Finnmaid“ werden als erste Schiffe der eigenen Flotte mit Landstromanschlüssen ausgestattet und sollen ...",negativ,de
AIDA Cruises will bereits 2040 emissionsneutral auf Kurs sein ...,https://www.windkraft-journal.de/2021/09/09/aida-cruises-will-bereits-2040-emissionsneutral-auf-kurs-sein/166264,"Sep 9, 2021 ... ... Zero-Emission-Schiff in Dienst zu stellen. (WK-intern) – Bis 2040 ... 2019: Zehn Schiffe der AIDA Flotte sind landstromfähig beziehungsweise ...",neutral,de
TUI Cruises: Construction of Mein Schiff 7 started today,https://www.cruiseturtle.com/cruise-news/tui-cruises-new-construction-of-mein-schiff-7-started-today,"Jun 14, 2022 ... The ship is operated with lower-emission marine diesel (sulphur content: 0,1%) and is equipped with catalytic converters (nitrogen oxide ...",negativ,com
The Wärtsilä 34DF reliable dual fuel marine genset main engine,https://www.wartsila.com/marine/products/engines-and-generating-sets/dual-fuel-engines/wartsila-34df,Reliable power with high fuel efficiency and low emissions ... The Wärtsilä 34DF is a medium-speed 4-stroke marine engine that provides reliable and sustainable ...,positiv,com
"Projekt ""Sea Zero"": Hurtigruten erhält Förderung für Null-Emissions ...",https://www.ahgz.at/touristik/green/projekt-sea-zero-hurtigruten-erhaelt-foerderung-fuer-null-emissions-schiffe-82561,"Feb 23, 2023 ... Mit dem Projekt möchte die Reederei zeigen, dass emissionsfreie Passagierschiffe innerhalb weniger Jahre Wirklichkeit werden können.",negativ,at
Jan De Nuls Green Hopper Dredger wurde in China eingeführt,http://de.marinelink.com/news/jan-nuls-green-hopper-dredger-wurde-china-256437,"Jul 20, 2018 ... Insgesamt bestellte die Jan De Nul Group sechs solcher ultra-emissionsarmen TSHDs, so genannte Ultra-Low-Emission-Schiffe ... Schiff mit 18.000 m³ ...",negativ,com
Diana S. Engelhard – CEO – Unleash Future Boats GmbH | LinkedIn,https://de.linkedin.com/in/dianaengelhard,"Ihr Unternehmen entwickelt zero-emission Schiffe, autonome maritime Sicherheitslösungen und taktische KI, um kritische Infrastrukturen zu schützen und ...",neutral,com
Flotte Hamburg setzt weiter auf Nachhaltigkeit: Ersten zwei ...,https://www.hamburg-port-authority.de/en/aktuelles-presse/default-861d7275a00fa4a8f8ef24c79c27a53f,"Jun 10, 2024 ... ... Arbeitsschiffe in Hamburg sind ein weiterer Meilenstein unserer Zero-Emission Agenda. Wir wollen als Vorreiter zeigen, dass emissionsfreie ...",neutral,de
Purus | Enabling the Clean Energy Transition,https://www.purus.com/,"Purus - Maritime services for offshore wind and gas transport, low emission vessels, decarbonization commitment.",positiv,com
Viking Energy with ammonia-driven fuel cell – Eidesvik,https://eidesvik.no/viking-energy-with-ammonia-driven-fuel-cell/,"In addition to providing important work for vessel owner Eidesvik Offshore, the contract also triggers a ground-breaking R&D project to test zero emission ...",positiv,no
Timbercoast: HOME,https://timbercoast.com/en/,Our Mission Zero. To eliminate pollution caused by shipping cargo. We have a five-stage approach: 1. Raise Awareness about the environmental destruction ...,negativ,com
Förderprogramme - Förderung emissionsfreier - Förderdatenbank,https://www.foerderdatenbank.de/FDB/Content/DE/Foerderprogramm/Bund/BMVI/modernisierung-binnenschiffe.html,Tel: +49 228 7090-0. gdws@wsv.bund.de · Generaldirektion Wasserstraßen und ... 5.2 Fördermaßnahmen nach Nummer 2.1 (emissionsfreie Binnenschiffe) werden ...,neutral,de
Zero Emission @ Berth,https://www.bremenports.de/presse/zero-emission-berth,"Feb 17, 2022 ... Durch die Nutzung von fossilen Schiffstreibstoffen tragen Schiffe erheblich zu Emissionen im Hafen und Hafenumfeld bei. Netzgebundene ...",negativ,de
Marine | Rolls-Royce,https://www.rolls-royce.com/products-and-services/power-systems/marine.aspx,"Methanol can also be used not just in diesel and spark-ignition combustion engines, but in conjunction with zero-emission fuel cells. This is an especially ...",positiv,com
NYK RORO: Home,https://www.nykroro.com/,"Jan 23, 2025 ... As soon as technological innovation progresses, NYK aims to switch to zero-emission vessels utilizing low emission marine fuels such as hydrogen ...",positiv,com
Ponant baut Kreuzfahrtschiff der Zukunft: Planungen für Zero ...,https://www.blog-kreuzfahrt.ch/blog/reedereien/ponant-baut-kreuzfahrtschiff-der-zukunft-planungen-fuer-zero-emission-schiff-schreiten-voran/,"Jul 14, 2023 ... Ponant baut Kreuzfahrtschiff der Zukunft: Planungen für Zero-Emission-Schiff schreiten voran · Emissionsfreies Kreuzfahrtschiff von Ponant bis ...",neutral,ch
Erstes über Energiecontainer angetriebenes emissionsfreies ...,https://www.portofrotterdam.com/de/nachrichten-und-pressemitteilungen/erstes-ueber-energiecontainer-angetriebenes-emissionsfreies,"Sep 6, 2021 ... September 2021 - Heute nimmt die Zero Emission Services (ZES) die ... Außerdem erzeugen Schiffe, die mit ZES fahren, weder Feinstaub ...",negativ,com
THE WORLDS FIRST FULL SCALE HYDROGEN BASED ...,https://www.kongsberg.com/maritime/news-and-events/news-archive/2021/hydrogen-drive-line/,"Dec 2, 2021 ... KONGSBERG has celebrated a world first by testing and verifying a full-scale, full-size, zero-emissions drivetrain powered by hydrogen fuel cells designed for ...",positiv,com
Berge Bulk: Homepage,https://www.bergebulk.com/,"Berge Bulk is determined to lead the world to a zero-carbon future through safe, efficient, and sustainable shipping.",positiv,com
Seabound,https://www.seabound.co/,We design and install the best fit for each ship. Low CAPEX; Simple and ... Shipowners face mounting pressure to reduce greenhouse gas emissions from ...,positiv,co
Hapag-Lloyd wins ZEMBA tender for zero-emission shipping services,https://www.hapag-lloyd.com/de/company/about-us/newsletter/2024/05/hapag-lloyd-wins-zemba-tender-for-zero-emission-shipping-service.html,"May 6, 2024 ... On 17. April, the Zero Emission Maritime Buyers Alliance (ZEMBA) announced that Hapag-Lloyd is the winner of its first tender for ocean ...",positiv,com
"Monteiro, Estela",https://www.geomar.de/emonteiro,Schiffe und Technik · Schule · Schule · Schulkooperationen · Kurse ... (2024) Closing in on Zero Emissions Commitment (ZEC) uncertainty. [Poster] ...,neutral,de
AIDA Cruises will 2040 emissionsneutral auf Kurs sein - Komm auf ...,https://www.komm-auf-kreuzfahrt.de/reportagen/aida-cruises-will-2040-emissionsneutral-auf-kurs-sein/,"Im Rahmen seiner Green Cruising Strategie investiert AIDA Cruises nicht nur in modernste Umwelttechnologie für Zero-Emission-Schiffe, sondern beschäftigt sich ...",neutral,de
0%-Emission-Schiff wird immer konkreter | aboutTravel,https://abouttravel.ch/reisebranche/das-zero-emisson-schiff-wird-immer-konkreter/,0%-Emission-Schiff wird immer konkreter. TRAVEL INSIDE -. 05.07.2023. Ponants Pläne für das Kreuzfahrtschiff der Zukunft schreiten voran. share · share ...,positiv,ch
Weiteres Binnenschiff mit ZES-Containern elektrifiziert - electrive.net,https://www.electrive.net/2023/11/28/weiteres-binnenschiff-mit-zes-containern-elektrifiziert/,"Nov 28, 2023 ... Vier weitere solcher Binnenschiffe sollen folgen. Bild: Zero Emission Services. Von Sebastian Schaal. 28.11.2023 - 14: ...",neutral,net
Emissions Reduction - OOCL,https://www.oocl.com/eng/aboutoocl/Environmentalcare/reducingemissions/Pages/reducingemissions.aspx?site=uk&lang=eng,"Apart from improving energy efficiency, we also take actions to minimise the emissions of sulphur oxides and nitrogen oxides for creating greener services. To ...",positiv,com
Bergen will Zahl der Kreuzfahrtschiffe reduzieren,https://www.cruisetricks.de/bergen-will-zahl-der-kreuzfahrtschiffe-reduzieren/,"Nov 7, 2018 ... ... Schiff und eine Beschränkung auf „Zero Emission“-Schiffe im Hafen von Bergen. Der Stadtrat von Bergen hat in einem Beschluss vom 24. Oktober ...",neutral,de
KR: Low-carbon sailing ship ready to serve Marshall Islands ...,https://www.offshore-energy.biz/kr-low-carbon-sailing-ship-ready-to-serve-marshall-islands/,"Aug 14, 2024 ... Low-carbon sailing ship SV Juren Ae, built under Korean Register (KR) class at Asia Shipbuilding in Geoje, South Korea, has been delivered to Marshall Islands ...",neutral,biz
EASA Certification Noise Levels | EASA,https://www.easa.europa.eu/en/domains/environment/easa-certification-noise-levels,... standards; Low carbon emissions aircraft. Back; Low carbon emissions aircraft · Electric propulsion · Hydrogen-powered Aircraft · Alliance for Zero Emission ...,negativ,eu
Publications –Rules and Guidance– | ClassNK - Deutsch,https://www.classnk.com/hp/de/publications/pub_rule.aspx,Sicherheitsmanagementsysteme für Schiffe (ISPS) · Register of ISPS · IMO ... Port State Control ClassNK Transition Support Services ClassNK ZETA (Zero Emission ...,positiv,com
Havila Voyages | Experience the best of Norway with the most ...,https://www.mynewsdesk.com/com/havilavoyages/subjects/travels,"""We do not need to build new ships to succeed in our zero-emission goals,"" says CEO Bent Martini. ... „Wir müssen keine neuen Schiffe bauen, um unsere Null ...",positiv,com
FuelEU Maritime,https://www.bimco.org/news-insights/trending-topics/fueleu-maritime/,"... fuel that has a compliant GHG emission intensity. In case of bio, zero and low carbon fuels, that value will need to be certified, as required per EU ...",positiv,org
MS Alpenperle,https://www.weissensee-schifffahrt.at/en/our-ships/ms-alpenperle.html,"Dec 10, 2018 ... In electric mode, the ship glides through the nature park with zero emissions and is almost silent. ... 4405 4404 · Schiffe · back to top.",positiv,at
The EU ETS and the maritime industry,https://spedition-seefracht.de/en/blog/the-eu-ets-and-the-maritime-economy,"Jan 4, 2024 ... Schiff mit Wolken aus Schornstein ... This is specifically intended to promote low-emission propulsion technologies in maritime shipping.",positiv,de
Venti35 - ZERO EMISSION SHIPS,https://www.venti35.com/,Zero Emission Ships. Un nuovo corso. Il progetto Venti35 nasce con la missione di tutelare l'ambiente e di incontrare necessità che richiedono mobilità con ...,neutral,com
AIDA-Kreuzfahrten: Informiere dich hier! | ALDI Reisen,https://www.aldi-reisen.de/reedereiinformation/aida,"Nachhaltigkeit: Bisher können 2 Schiffe mit emissionsarmem Flüssigerdgas (LNG) betrieben werden, das erste ""Zero-Emission-Schiff"" ist in Arbeit. An allen ...",neutral,de
ZEMBA: Zero Emission Maritime Buyers Alliance wählt Hapag-Lloyd,https://hansa-online.de/2024/04/schifffahrt/230620/zemba-hapag-lloyd/,"Apr 17, 2024 ... Die Zero Emission Maritime Buyers Alliance (Zemba) hat ihre erste Sammelausschreibung abgeschlossen, der Gewinner ist die Hamburger ...",negativ,de
Norwegische Reederei: Hurtigruten entwickelt erstes ...,https://www.fvw.de/touristik/kreuzfahrt/postschiff-unter-segeln-hurtigruten-laesst-emissionsfreies-boot-entwickeln-251337,"Apr 7, 2025 ... Hurtigruten arbeitet an einem Zero-Emission-Schiff. Erste Tests für das ambitionierte Projekt laufen in Trondheim. Ein Ortstermin.",neutral,de
Elektrofähren | Weiße Flotte,https://www.weisse-flotte.de/solarfaehre,Vier Schiffe (Katamarane im Ein-Mann-Betrieb mit Magnetanlegesystem). Zero Emission und barrierefrei. Vier Routen auf der Spree und auf Seen rund um Berlin im ...,neutral,de
Neue emissionsfreie Frachtfähre für Rødby-Puttgarden | Scandlines,https://www.scandlines.de/uber-uns/unsere-grune-agenda/zero-direct-emission-frachtfahre/,Scandlines hat eine neue zero direct emission-Frachtfähre für die Strecke Puttgarden-Rødby bestellt. ... Wie andere moderne Schiffe wird auch die PR24 ...,negativ,de
History,https://www.aida.com/aida-cruises/company/facts-figures/history.19235.html,"... low-emission liquefied natural gas (LNG), it will reach another milestone on the way to emission-neutral cruises in 2040. This further increase in capacity ...",positiv,com
Trans-European Transport Network (TEN-T) - European Commission,https://transport.ec.europa.eu/transport-themes/infrastructure-and-investment/trans-european-transport-network-ten-t_en,They make sure that our infrastructure can help reduce emissions from transport and is resilient against the impacts of climate change. ... zero and low-emission ...,positiv,eu
Company - Seafar,https://seafar.eu/company/,"... carbon footprint, and to achieve zero carbon shipping. Sustainable business ... The challenge is to create commercially viable zero emission shipping, Seafar ...",positiv,eu
Marine | Duxion,https://www.duxion.com/marine,"GENERATOR REPLACEMENT. Fuel savings, space efficient. ; BACKUP PROPULSION. Emergency come-home, DP redundancy. ; ZERO EMISSIONS. Quiet, emissions-free operations ...",positiv,com
Seaport Archives - Page 45 of 57 - Port of Oakland,https://www.portofoakland.com/category/seaport/page/45,"Press Release For Immediate Release October 28, 2015 Port of Oakland reaffirms long-term renewable energy strategy 75 percent of energy sold to Port tenants ...",positiv,com
BV Fleet | Marine & Offshore,https://marine-offshore.bureauveritas.com/bv-fleet,"Ultra-Low Emission · Underwater Noise · Additional Green Services. Marine. Ship's Hull - Adobe Stock. RECOGNIZING THE MARINE INDUSTRY'S NEEDS. Bureau Veritas, a ...",negativ,com
Port of Hamburg | PORTtalk Live: Zero-Emission-Port - Innovatives ...,https://www.hafen-hamburg.de/de/events/live/porttalk-live-zero-emission-port-innovatives-klima-im-hamburger-hafen/,Schiffe. 31 erwartete Schiffe. Aktuelles. News & Events. News · Mediathek ... PORTtalk Live: Zero-Emission-Port - Innovatives Klima im Hamburger Hafen ...,neutral,de
Royal IHC: Creating the maritime future,https://www.royalihc.com/,"IHC Offshore Energy · IHC Mining · IHC Defence. Ahead in the maritime ... Climate change, zero emission, more efficiency through digitization. These ...",positiv,com
"Neuer Meilenstein für den akkubetriebenen, emissionsfreien ...",https://cordis.europa.eu/article/id/436334-another-milestone-in-battery-powered-zero-emission-transport-for-ships/de,"May 2, 2022 ... ... Schiffe auf emissionsfreien Langstreckenfahrten anzutreiben. ... zero-emission-transport-for-ships/de. European Union, 2024. CORDIS ...",neutral,eu
VARD: Home,https://www.vard.com/,Sea Zero Kick off March 2023 Photo Credit Hurtigruten. 21. March 2023. Hurtigruten Norway's Sea Zero project enters next phase to launch zero emission ship by ...,positiv,com
BZ-Antrieb auch für große Schiffe denkbar | Hydrogeit Verlag ...,https://hydrogeit.de/blog/2022/05/24/bz-antrieb-auch-fuer-grosse-schiffe-denkbar/,"May 24, 2022 ... Dabei handelt es sich um ein System mit einer Leistung von 142 kW, das speziell an die ZEUS-Modelle (Zero Emission Ultimate Ship) des Triester ...",negativ,de
News,https://www.deif.de/news/,"Revolutionizing ship power: This project pioneers advanced DC grids for safer, more efficient, and low-carbon maritime energy - stay tuned for updates! ""We're ...",positiv,de
LPG Propulsion Explained - BW LPG,https://www.bwlpg.com/vlgc_fleet/lpg-propulsion/lpg-propulsion-explained/,"BW LPG is taking the lead and advancing technology towards zero-carbon fuel propulsion. We will continue to evolve to meet the needs of global trade, and offer ...",neutral,com
Carsten Wiebers on LinkedIn: #cruise #netzero #eedi ...,https://www.linkedin.com/posts/carstenwiebers_cruise-netzero-eedi-activity-7082247243612704768-4CJU,"Jul 4, 2023 ... ... zero emission fuel and shoreside power for ships at Germany's cruise ports. ... Schiffe tatsächlich emissionsfrei betrieben werden. Es gibt ...",neutral,com
