Titel,URL,Beschreibung,Sentiment,Top-Level-Domain
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,"https://www.ndr.de/nachrichten/mecklenburg-vorpommern/Nachwuchssorgen-an-Bord-Ein-Tag-mit-Schiffsmechaniker-Jan,schiffsmechaniker100.html","Aug 5, 2024 ... Der Fachkräftemangel ist nach wie vor das größte Problem für die maritime Wirtschaft. Jeder zweite Betrieb klagt über den anhaltenden Mangel ...",negativ,de
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,https://hamburg.t-online.de/region/hamburg/id_100018358/energiepreise-und-fachkraeftemangel-belasten-wirtschaft.html,"Jun 18, 2022 ... Sorgen um hohe Energiekosten und Fachkräftemangel belasten die maritime Wirtschaft in Deutschland. In ihrer Frühjahrsumfrage habe sich der ...",negativ,de
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,https://wirtschaft-mv.de/ihk-nord-bund-sollte-maritime-wirtschaft-besser-unterstuetzen/,... maritimen Wirtschaft gesichert und gesteigert werden. Die IHK Nord setzt sich außerdem aktiv gegen den Arbeits- und Fachkräftemangel in der maritimen Branche ...,negativ,de
Maritimes Cluster Norddeutschland e. V.: Informationen und ...,https://www.xing.com/pages/maritimesclusternorddeutschlande-v,... Fachkräftemangel fordern die maritime Wirtschaft heraus. In unserer ... Norddeutschland fördert und stärkt die Zusammenarbeit in der norddeutschen maritimen ...,negativ,com
Aktuelles Maritimes Cluster Norddeutschland e.V.,https://www.maritimes-cluster.de/services/aktuelles/page/29/?tx_felogin_pi1%5Bforgot%5D=1&cHash=8c665eb44ea0941fe8f1914ce9461461,Das MCN lud unter dem Titel „Fachkräftemangel in der maritimen Wirtschaft – Teilzeit als Chance“ zum Frühstück in den Business Club Hamburg ein. Mehr als 50 ...,neutral,de
Schiffbau Industrie | vsm,https://www.vsm.de/de/service/publikation-und-medien/schiffbau-industrie,... maritimen Branche insgesamt. In jeder Ausgabe beleuchten wir die ... Aber ist der maritime Standort Deutschland hierfür schon optimal aufgestellt?,negativ,de
Maritime Technologien: Beratung für Unternehmen & Kommunen ...,https://www.eura-ag.com/themenfelder/maritime-technologien,"... maritime Sicherheit, Digitalisierung sowie Fachkräftemangel. Wir ebnen Ihren Weg. Mit unserer Expertise im Bereich der maritimen Wirtschaft können wir nicht ...",neutral,com
KONJUNKTURREPORT MARITIME WIRTSCHAFT,https://www.ihk.de/blueprint/servlet/resource/blob/6186490/21a1d4ea70e253b5d8b19dba0e398a49/ihk-nord-konjunkturreport-maritim-fruehjahr-2024-data.pdf,Die Konjunkturaussichten der maritimen Wirtschaft in Deutschland legen im Frühjahr 2024 insgesamt zu. ... Betrieb klagt über den anhaltenden Fachkräftemangel ...,negativ,de
Einbruch bei Werften und Häfen: Maritime Wirtschaft unter Druck,https://www.nordwirtschaft.de/einbruch-bei-werften-und-h%C3%A4fen--maritime-wirtschaft-unter-druck,Die Konjunkturaussichten der maritimen Wirtschaft in Deutschland haben sich ... Fachkräftemangel. Am deutlichsten rückläufig ist das ...,negativ,de
MyCaDO - Interreg,https://deutschland-nederland.eu/de/projects/mycado/,Die maritime Wirtschaft beiderseits der Grenze sieht sich zunehmend mit einem Fachkräftemangel sowie gestiegenen fachlichen Anforderungen konfrontiert.,negativ,eu
Herausforderungen und Chancen: Die Zukunft der Fischerei und ...,https://www.dasblauenetzwerk.de/post/herausforderungen-und-chancen-die-zukunft-der-fischerei-und-aquakultur-in-deutschland,"Mar 27, 2025 ... ... Maritime Wirtschaft. eine Initiative von. Start · Das ... Fachkräftemangel: Die Branche kämpft mit einem zunehmenden Fachkräftemangel ...",negativ,de
Statustagung Maritime Technologien - PtJ,https://www.ptj.de/foerdermoeglichkeiten/maritime-forschungsstrategie/statustagung,„Die maritime Wirtschaft in Deutschland ist hoch innovativ und hat in vielen ... Ein wesentlicher Grund dafür sei der Fachkräftemangel. „Die ...,positiv,de
Neues Konzept zur Seelotsen-Ausbildung vorgestellt - BMDV,https://bmdv.bund.de/SharedDocs/DE/Pressemitteilungen/2024/019-henckel-seelotsenausbildung.html,"Apr 9, 2024 ... ... Deutschland und setzten ein Zeichen gegen den auch in dieser Branche drohenden Fachkräftemangel. ... maritimen Standort Deutschland. Der ...",neutral,de
Beruf und Berufung Archives • Mehr Container für Deutschland,https://www.mehrcontainerfuerdeutschland.de/rubrik/beruf-und-berufung/,Auch in der maritimen Branche ist der Fachkräftemangel angekommen. Um bei potenziellen Bewerbern möglichst früh das Interesse für die Berufswelten rund um die ...,negativ,de
Bericht: Plattform Zukunftsberufe Offshore-Windenergie,https://vdivde-it.de/system/files/pdfs/bericht-plattform-zukunftsberufe-offshore-windenergie.pdf,und Gas) verfügt Deutschland und somit die deutsche Offshore-Branche nicht über die ... maritimen Wirtschaft mit der Branche Offshore-Windenergie“ statt.,negativ,de
Wie Wirtschaft und Wissenschaft in ... - Deutscher Bundestag,https://www.bundestag.de/webarchiv/textarchiv/2019/kw34-koreanische-parlamentariergruppe-654604,"Deutschland brächten die Koreaner einige Bewunderung entgegen, für Staat und Wirtschaft ... und Fachkräftemangel bremsen die Wirtschaft. Zu den drängendsten ...",negativ,de
Transport & Logistics Barometer - PwC,https://www.pwc.de/de/transport-und-logistik/transport-and-logistics-barometer.html,"Reederstudie 2022: Die maritime Wirtschaft setzt die Segel. Reedereien ... Partner, Leiter Maritimes Kompetenzzentrum, PwC Germany. Tel.: +49 40 6378 ...",negativ,de
Strategische Handlungsempfehlungen neue Bundesregierung,https://www.offshore-stiftung.de/dokumente/publikationen/Strategische_Handlungsempfehlungen_neue_Bundesregierung_SOW.pdf,Offshore-Wind und Maritime Wirtschaft als deutschlandweite Aufgabe mit ... der Fachkräftemangel zur größten Wachstumsbremse für die Offshore-. Windenergie ...,negativ,de
Ausbau der Offshore-Windenergie: Jetzt Lieferketten und Häfen ...,http://www.offshore-stiftung.de/gemeinsame-presseinformation-ausbau-der-offshore-windenergie-jetzt-lieferketten-und-h%C3%A4fen-st%C3%A4rken,"Jul 15, 2024 ... Zweck des BWO ist die politische Interessenvertretung der Offshore-Wind-Branche in Deutschland. ... maritimen Industrie, der entstehenden ...",negativ,de
"Fachkräftemangel: gekommen, um zu bleiben – Krankenhausstudie ...","https://www.bdo.de/de-de/insights/weitere-veroffentlichungen/studien/fachkraftemangel-gekommen,-um-zu-bleiben-krankenhausstudie","Jan 15, 2024 ... „Die aktuelle Studie von BDO und DKI zeigt vor allem eines: Wie in vielen Branchen, ist das Personal auch in unseren Krankenhäusern knapp. Nicht ...",negativ,de
Kanzlerwort: Meyer-Deal alternativlos - THB,https://www.thb.info/rubriken/schifffahrt-service/detail/news/kanzlerwort-meyer-deal-alternativlos.html,"Sep 3, 2024 ... Zugleich genieße die maritime Industrie in Deutschland weltweit einen hervorragenden Ruf. ... Fachkräftemangel in der Branche. Diese Themen ...",negativ,info
Pressemitteilung: Ausbau der Offshore-Windenergie: Jetzt Liefer...,https://www.wind-energie.de/presse/pressemitteilungen/detail/ausbau-der-offshore-windenergie-jetzt-lieferketten-und-haefen-staerken/,"Jul 15, 2024 ... Die vom Beratungsunternehmen Deutsche WindGuard aufbereiteten Zahlen zeigen, dass in diesem Zeitraum in Deutschland ... Branche setzt sich ...",negativ,de
"Bibliothek: Publikationen, Stellungnahmen und Positionspapiere | BDI",https://bdi.eu/media/publikationen,"Quartalsbericht Deutschland: Deutsche Wirtschaft im Jahr 2024 um 0,2 Prozent geschrumpft ... FuelEU Maritime: Kraftstoffe für eine nachhaltige Schifffahrt.",neutral,eu
Gemeinsam gegen den Fachkräftemangel,https://www.wfb-bremen.de/de/page/stories/bremer-erfolgsgeschichten/fachkraefte-wfb,"Jul 26, 2023 ... In vielen Branchen fehlt qualifiziertes Personal. Der Mangel an Fachkräften stellt für die betroffenen Unternehmen ein erhebliches Risiko ...",negativ,de
Der Fachkräftemangel im See- und Binnenschiffsverkehr,https://www.europarl.europa.eu/RegData/etudes/etudes/join/2009/419096/IPOL-TRAN_ET(2009)419096_DE.pdf,"Deutschland stammen vom Statistischen Bundesamt ... Das maritime Cluster besteht aus verschiedenen Branchen und Organisationen, die Erkenntnisse im Bereich.",negativ,eu
Fachkräftemangel im Tourismus – Dieter Janecek – Die Grünen,https://dieterjanecek.de/fachkraeftemangel-im-tourismus/,"Jun 4, 2024 ... Den Auftakt machte Dieter Janecek, Koordinator der Bundesregierung für Maritime Wirtschaft und Tourismus (Grüne). ... Deutschland erleichtert.",negativ,de
Die Lage bLeibt angespannt,https://www.seaports.de/content/uploads/2023/08/LP_2023_04_Gesamt_V09.pdf,"Aug 31, 2023 ... Fachkräftemangel hinterlässt. „Der Fachkräftemangel bremst ... nehmen der maritimen Branche in Deutschland“ zufolge setzen viele ...",negativ,de
Port of Hamburg | PORTtalk Live: PORTjobs – Arbeitgebermarketing ...,https://www.hafen-hamburg.de/de/events/live/porttalk-live-jobs-im-hamburger-hafen/,"PORTjobs – Arbeitgebermarketing für die maritime Branche · Birte Hirsch. Hafen Hamburg Marketing e.V. · Kai-Olof Tiburtius. Berufliche Schule für Banken, ...",negativ,de
Politischer Besuch in Cádiz: Tennet fordert verlässliche ...,https://www.iwr.de/ticker/politischer-besuch-in-cdiz-tennet-fordert-verlaessliche-rahmenbedingungen-fuer-offshore-netzausbau-artikel6036,"Nov 13, 2023 ... ... Wirtschaft aus Deutschland empfangen. Im Mittelpunkt stand der ... Auch Dieter Janecek, Koordinator der Bundesregierung für die Maritime ...",negativ,de
Fusion der Verbände: DBSV und BVWW werden zum VMWD | BOOTE,https://www.boote-magazin.de/boote/werften/fusion-der-verbaende-dbsv-und-bvww-werden-zum-vmwd/,"Mar 31, 2025 ... ... Maritime Wirtschaft Deutschland (VMWD). Themen in diesem Artikel. Beide Verbände vertreten zentrale Bereiche der deutschen Wassersportbranche ...",neutral,de
Fusion der Verbände: DBSV und BVWW werden zum VMWD | BOOTE,https://www.boote-magazin.de/boote/werften/fusion-der-verbaende-dbsv-und-bvww-werden-zum-vmwd/,"Mar 31, 2025 ... ... Maritime Wirtschaft Deutschland (VMWD). Themen in diesem Artikel. Beide Verbände vertreten zentrale Bereiche der deutschen Wassersportbranche ...",neutral,de
HANSA Podcast - Der maritime Talk,https://hansa-online.de/hansa-podcast/,"Immer mehr Regulierung, eine zunehmende Digitalisierung, Fachkräftemangel ... Die Herausforderungen für die maritime Branche in Deutschland sind mannigfaltig.",negativ,de
Erneuerbare Energien | Windenergy | Mecklenburg-Vorpommern.,https://www.wind-energy-network.de/,"Die Zukunftskonferenz Wind & Maritim rückt an 1 ½ Tagen aktuelle Themen aus den Bereichen der On- und Offshore-Windenergie, maritime Wirtschaft und spannende ...",negativ,de
Wie eine Fleischerei dem Fachkräftemangel trotzt ...,https://www.bremen-innovativ.de/2022/04/wie-eine-fleischerei-dem-fachkraeftemangel-trotzt/,"Apr 1, 2022 ... ... Maritime Wirtschaft & Logistik. Do you like it? Read more · Wie Führungskräfte dazulernen. Der Wandel der Arbeitswelt bedeutet nicht nur, dass ...",positiv,de
Maritime Wirtschaft . IHK Neubrandenburg,https://www.neubrandenburg.ihk.de/standortpolitik/regionale-kooperation/maritime-wirtschaft,... deutsche Wirtschaft. Die volkswirtschaftliche Bedeutung des maritimen Sektors beschränkt sich dabei nicht allein auf die Bereiche der Küstenregionen. Die ...,negativ,de
Deutsche Industrie: Auftragseingang stagniert,https://www.produktion.de/wirtschaft/deutsche-industrie-auftragseingang-stagniert-286669-337.html,"Die deutsche Autoindustrie leidet trotz Krise der Branche weiter unter akutem Fachkräftemangel. ... maritime Wirtschaft, André Wortmann. ""Beim Ringen um ...",negativ,de
Windenergie auf dem Meer weltweit - Offshore-Windindustrie,https://www.offshore-windindustrie.de/,Maritime Wirtschaft. Datum | Meistegeklickt. Börse KW 16/25: RENIXX: Trump ... Erfolgreiches Ausbildungsprogramm gegen Fachkräftemangel: Deutsche ...,neutral,de
Fachkräftemangel und Babyboomer-Effekt: Österreichs Wirtschaft ...,https://wirtschaftswissen.at/fachkraeftemangel-und-babyboomer-effekt-oesterreichs-wirtschaft-vor-der-zeitenwende/,"Jan 7, 2025 ... Wie in Deutschland spielt auch in Österreich die demografische Entwicklung eine zentrale Rolle. Ein ähnliches „Babyboomer-Problem“ wie in ...",negativ,at
Workshop: Eine aktuelle Bestandsaufnahme zum Arbeits- und ...,https://kompetenzzentrum-tourismus.de/news/workshop-eine-aktuelle-bestandsaufnahme-zum-arbeits-und-fachkraeftemangel/,"Jun 15, 2023 ... In seiner Begrüßung betonte Dieter Janecek, Koordinator der Bundesregierung für Maritime Wirtschaft und Tourismus, die Vielfalt der Themen ...",negativ,de
Personalie: Bundesregierung ernennt neuen Logistikbeauftragten ...,https://logistik-heute.de/news/personalie-bundesregierung-ernennt-neuen-logistikbeauftragten-14699.html,"Apr 16, 2018 ... ... Maritime Koordinator ist der erste Ansprechpartner der Bundesregierung für Häfen, Werften und Reedereien. Die maritimen Verbände begrüßten ...",negativ,de
Niedersachsen: Wirtschaftliche Situation im Transportgewerbe ...,https://www.verkehrsrundschau.de/nachrichten/transport-logistik/niedersachsen-wirtschaftliche-situation-im-transportgewerbe-angespannt-3531555,"Jul 9, 2024 ... ... Branche. Felix Jahn, Sprecher der IHK Niedersachsen, erklärt: ""Mehr als ... Deutschland #Fachkräftemangel #Transportpreise. -- Anzeige ...",neutral,de
IG Metall-Schiffbauumfrage: Zahl der Beschäftigten auf ...,https://kueste.igmetall.de/branchen/schiffbau/ig-metall-schiffbauumfrage-zahl-der-beschaeftigten-auf-den,"Aug 30, 2024 ... Der Fachkräftemangel hat ... Der deutsche Schiffbau konzentriert sich im Wesentlichen auf drei große Werftengruppen (thyssenkrupp Marine ...",neutral,de
Zukunft Meer: Nachhaltigkeit & Umweltschutz bei Adler-Schiffe,https://www.adler-schiffe.de/service/zukunft-meer/,Fachkräftemangel zählt zu den größten wirtschaftlichen Risiken im Schiffbau und in der Schifffahrt; Maritime ... Europäische Küstenunion Deutschland (EUCC-D) ...,neutral,de
"FernBin – Ferngesteuertes, koordiniertes Fahren als Antwort auf die ...",https://www.innocam.nrw/fernbin-ferngesteuertes-koordiniertes-fahren-als-antwort-auf-die-strategischen-herausforderungen-der-binnenschifffahrt/,"Sep 14, 2023 ... Die Fernsteuerung von Binnenschiffen wird deshalb in der Branche als wichtige Zukunftstechnologie angesehen, um dem Fachkräftemangel zu begegnen ...",negativ,nrw
Maritime Wirtschaft im Aufschwung | Hamburg Business,https://hamburg-business.com/de/news/aufschwung-in-der-maritimen-wirtschaft,"Jul 1, 2024 ... Trotz des Aufschwungs bleiben Herausforderungen bestehen. Der Schiffbau kämpft vor allem mit einem Fachkräftemangel (94,4 Prozent), unsicheren ...",neutral,com
Deutsche Industrie: Auftragseingang stagniert,https://www.produktion.de/wirtschaft/deutsche-industrie-auftragseingang-stagniert-286669-337.html,"Die deutsche Autoindustrie leidet trotz Krise der Branche weiter unter akutem Fachkräftemangel. ... maritime Wirtschaft, André Wortmann. ""Beim Ringen um ...",negativ,de
Homeoffice: steuerliches Risiko für Unternehmen? - BDO,https://www.bdo-innovations.com/de-de/insights/aktuelles/tax-legal/homeoffice-steuerliches-risiko-fuer-unternehmen,"Sep 17, 2024 ... ... Deutschland – Was Sie jetzt in der Immobilienbranche wissen müssen ... Ebenfalls und um dem demografischen Wandel sowie dem Fachkräftemangel ...",neutral,com
Besuch bei der Firma TGSK - Bodenmüller Hörburger Schratt ...,https://de.linkedin.com/posts/eric-bei%C3%9Fwenger-04517b264_besuch-bei-der-firma-tgsk-bodenm%C3%BCller-h%C3%B6rburger-activity-7232375980391055361-MHMW,"Aug 22, 2024 ... ... Fachkräftemangel. Nur so können wir die Mobilitätswende nachhaltig ... Maritime Wirtschaft Deutschland“ offiziell seine Arbeit aufnehmen.",negativ,com
Karrierechancen für Frauen: Schiffbau und Schifffahrt,https://www.vdi-nachrichten.com/karriere/arbeitsmarkt/schiffbau-und-schifffahrt-entdecken-die-ingenieurin/,"May 16, 2024 ... Dass die maritime Industrie verstärkt Frauen begeistern möchte, hat über den allgemeinen Fachkräftemangel ... Deutschland ist der ...",negativ,com
Pegelstand,https://www.innovativehafentechnologien.de/wp-content/uploads/2024/11/Pegelstand_Newsletter-zu-IHATEC-und-DigiTest_A3_2024.pdf,"Nov 28, 2024 ... Hafeninfrastruktur in Deutschland und gaben ... fortwährenden Fachkräftemangel, der in der maritimen. Branche immer gravierender wird.",neutral,de
Pegelstand,https://www.innovativehafentechnologien.de/wp-content/uploads/2024/11/Pegelstand_Newsletter-zu-IHATEC-und-DigiTest_A3_2024.pdf,"Nov 28, 2024 ... Hafeninfrastruktur in Deutschland und gaben ... fortwährenden Fachkräftemangel, der in der maritimen. Branche immer gravierender wird.",neutral,de
Marinekommando Jahresbericht 2023,https://www.bundeswehr.de/resource/blob/5716058/277a375f7630de85fe86fef391de90b3/jahresbericht-2023-neu--data.pdf,"Sep 11, 2023 ... maritime Wirtschaft sichert in Deutschland damit bun- desweit mehr ... Fachkräftemangel und gestiegene Arbeitskosten. In der ...",neutral,de
Maritime goes digital - Leer (Ostfriesland),"https://www.landkreis-leer.de/Aktuelles/Digitale-Wochen-2024/Maritime-goes-digital.php?object=tx,3399.4.1&ModID=11&FID=3399.4877.1&NavID=3399.374&La=1","Künstliche Intelligenz (KI), wie sie zum Beispiel bei autonom fahrenden Schiffen zum Einsatz kommt, bildet eine Zukunftsperspektive für die maritime Wirtschaft.",negativ,de
Neu im BMWK: Dieter Janecek - YouTube,https://www.youtube.com/watch?v=jdtUqUleCB4,"Feb 10, 2023 ... ... Maritime Wirtschaft und Tourismus und ... Deutschland weiterentwickeln, faire Löhne schaffen und gegen den Fachkräftemangel vorgehen.",neutral,com
Newsletter SGW – 14/August 2024,https://www.forschungsfoerderung.uni-bayreuth.de/pool/dokumente/f-newsletter-archiv/2024-sgw-newsletter/202408_Nr_14_August_ServicestelleForschungsfoerderung_Newsletter-SGW.pdf,"Aug 26, 2024 ... Eine zentrale Herausforderung für die Wirtschaft ist derzeit der Fachkräftemangel ... das Forschungs- und Entwicklungsprogramm für die maritime ...",negativ,de
Der Wandel maritimer Strukturen,https://iaw.uni-bremen.de/f/574aafc1a7.pdf,"für die maritime Wirtschaft galt, noch die spezifischen Ausbildungskapazitäten für ... Deutschland zur Zeit diskutiert wird. Andere Beispiele für ...",negativ,de
Unternehmeraustausch in Pasewalk Am Dienstag war ich beim ...,https://www.instagram.com/michael.sack.vg/p/DG5EdCFtFNd/,"Mar 7, 2025 ... ... Deutsche Marine wurde erneut Schiffbau-Geschichte geschrieben. Bis ... maritime Industrie und die Sicherheit unseres Landes ist. Doch ...",negativ,com
WR-Mitgliedermagazin - Landesverbände Hamburg und Schleswig ...,https://issuu.com/wirtschaftsrat/docs/wr_journal_hh_sh_2013_02_juni,"□ Mit Ausnahme weniger Branchen, ist der Fachkräftemangel in Deutschland ... Für das Industrie- und Exportland Deutschland ist die maritime Wirtschaft ...",negativ,com
Schlagworte,https://publik.verdi.de/tag/K%C3%BCndigung/,... Fachkräftemangel Feminismus Filmschaffende Finanzdienstleistungen Forschung ... Maritime Wirtschaft Medien Meister Mieterberatung Mindestlohn Minijob ...,neutral,de
Schlagworte,https://publik.verdi.de/tag/Verkehr/,... Fachkräftemangel Feminismus Filmschaffende Finanzdienstleistungen ... Maritime Wirtschaft. 04_nahverkehr_verkehrswende.jpg. 09.11.2023. Planbares ...,neutral,de
Der erste... - Grüner Wirtschaftsdialog e.V. | Facebook,https://m.facebook.com/story.php?story_fbid=696368799187760&id=100064439392515,"... Maritime Wirtschaft und Tourismus, über die Entwicklungen und Herausforderungen im deutschen #Tourismussektor. ... Deutschland. Dieter Janecek beschreibt ...",negativ,com
SEAFAR | LinkedIn,https://za.linkedin.com/company/seafar,... Branche niemand. „Viele potenzielle Nachwuchs-Schiffsführer und ... maritime operations enhancing both safety and efficiency. Read more: https://lnkd ...,positiv,com
Schritt 3: Informationen über potenzielle Arbeitgeber einholen - HSB ...,https://www.hs-bremen.de/studieren/nach-dem-studium/bewerbung-und-berufseinstieg/karriereleitfaden-fuer-internationale-studierende/schritt-3-ueber-potentielle-arbeitgeber-informieren/,... Branchen für einen maritim geprägten Standort wie Bremen und Bremerhaven. ... Welche Branchen sind besonders vom Fachkräftemangel betroffen? Vor einiger ...,positiv,de
Ausgestaltung der EU-Strukturpolitik der Förderperiode 2007–2013 ...,https://www.arl-net.de/system/files/media-shop/pdf/am_358.pdf,▫ Ein dritter Bereich umfasst die Maritime Wirtschaft in Norddeutschland mit etwa ... deutschland und ihren Anteil in Deutschland. Tab. 1: Verteilung der ...,negativ,de
Schiffswerften: MV Werften stellen Insolvenzantrag | ZEIT ONLINE,https://www.zeit.de/wirtschaft/unternehmen/2022-01/mv-werften-gruppe-schiffswerften-insolvenz-corona-krise,"Jan 10, 2022 ... Die neue Koordinatorin der Bundesregierung für Maritime Wirtschaft ... Deutschland, ganz besonders Mecklenburg-Vorpommern"". Bund und Länder ...",neutral,de
(PDF) Strukturwandel zu einer Green Economy: Analysen und ...,https://www.researchgate.net/publication/359962098_Strukturwandel_zu_einer_Green_Economy_Analysen_und_Empfehlungen_zur_Gestaltung,"Apr 14, 2022 ... die maritime Industrie zugeschnittenes ... Die Chemische Industrie in Deutschland wird als eine wichtige Schlüsselindustrie angesehen.",negativ,net
Jahresbericht Forschung & Transfer 2013,https://www.jade-hs.de/fileadmin/forschung/downloads/Publikationen/Jahresbericht_FuT_2013_01.pdf,"Jan 21, 2013 ... Maritime Wirtschaft und Technik. Hybrid (Freight) Sailing ... abzeichnender Fachkräftemangel in diesen Berufsfeldern. Da sich Mädchen ...",neutral,de
ver.di NEWS 5/2022,https://www.verdi.de/++file++624333d51bf7a582b0324725/download/verdi_news_05_2022.pdf,"Apr 2, 2022 ... len Besserstellung von rund 2,9 Millionen Menschen in Deutschland führt“, heißt es in ... für die Maritime Wirtschaft zustän- dig, jetzt ...",negativ,de
