Titel,Token,Sentiment-Score
German election: Who is the Green Party's Robert Habeck? – DW ...,",",0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,turned,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,55,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,in,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,september,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,2024,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,can,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,certainly,1.4
German election: Who is the Green Party's Robert Habeck? – DW ...,be,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,described,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,as,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,a,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,career,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,changer,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,politics,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,he,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,was,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,his,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,early,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,30,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,s,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,when,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,joined,0.0
German election: Who is the Green Party's Robert Habeck? – DW ...,environmentalist,0.0
Dr Robert Habeck - BMWK,dr,0.0
Dr Robert Habeck - BMWK,robert,0.0
Dr Robert Habeck - BMWK,habeck,0.0
Dr Robert Habeck - BMWK,-,0.0
Dr Robert Habeck - BMWK,bmwk,0.0
Dr Robert Habeck - BMWK,has,0.0
Dr Robert Habeck - BMWK,been,0.0
Dr Robert Habeck - BMWK,federal,0.0
Dr Robert Habeck - BMWK,minister,0.0
Dr Robert Habeck - BMWK,for,0.0
Dr Robert Habeck - BMWK,economic,0.0
Dr Robert Habeck - BMWK,affairs,0.0
Dr Robert Habeck - BMWK,and,0.0
Dr Robert Habeck - BMWK,climate,0.0
Dr Robert Habeck - BMWK,action,0.0
Dr Robert Habeck - BMWK,since,0.0
Dr Robert Habeck - BMWK,8,0.0
Dr Robert Habeck - BMWK,december,0.0
Dr Robert Habeck - BMWK,2021,0.0
Dr Robert Habeck - BMWK,.,0.0
Dr Robert Habeck - BMWK,pressefoto,0.0
Dr Robert Habeck - BMWK,",",0.0
Robert Habeck – DW,robert,0.0
Robert Habeck – DW,habeck,0.0
Robert Habeck – DW,dw,0.0
Robert Habeck – DW,.,0.0
Robert Habeck – DW,is,0.0
Robert Habeck – DW,green,0.0
Robert Habeck – DW,party,1.7
Robert Habeck – DW,politician,0.0
Robert Habeck – DW,who,0.0
Robert Habeck – DW,became,0.0
Robert Habeck – DW,economy,0.0
Robert Habeck – DW,and,0.0
Robert Habeck – DW,energy,1.1
Robert Habeck – DW,minister,0.0
Robert Habeck – DW,",",0.0
Robert Habeck – DW,vice,0.0
Robert Habeck – DW,-,0.0
Robert Habeck – DW,chancellor,0.0
Robert Habeck – DW,in,0.0
Robert Habeck – DW,an,0.0
Robert Habeck – DW,spd,0.0
Robert Habeck – DW,led,0.0
Robert Habeck – DW,coalition,0.0
Robert Habeck – DW,governing,0.0
Robert Habeck – DW,germany,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,robert,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,habeck,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,quits,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,top,0.8
Robert Habeck quits top role in Germany's Greens – POLITICO,role,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,in,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,germany's,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,greens,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,politico,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,feb,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,24,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,",",0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,2025,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,.,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,is,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,out,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,the,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,german,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,green,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,party's,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,candidate,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,for,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,chancellor,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,announced,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,monday,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,that,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,he,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,stepping,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,down,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,from,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,a,0.0
Robert Habeck quits top role in Germany's Greens – POLITICO,leadership,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",bundesministerium,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",für,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",wirtschaft,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",und,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",klimaschutz,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",on,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",x,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",:,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...","""",0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",it's,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",almost,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",.,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",nov,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",2,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",",",0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",2023,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",public,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",debate,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",has,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",become,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",heated,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",and,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",confused,-1.3
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",find,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",thoughts,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",from,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",vice,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",-,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",chancellor,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",robert,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",habeck,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",in,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",the,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",video,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",putting,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",events,0.0
"Bundesministerium für Wirtschaft und Klimaschutz on X: ""It's almost ...",context,0.0
Robert Habeck on Germany's new approach to 'economic security ...,robert,0.0
Robert Habeck on Germany's new approach to 'economic security ...,habeck,0.0
Robert Habeck on Germany's new approach to 'economic security ...,on,0.0
Robert Habeck on Germany's new approach to 'economic security ...,germany's,0.0
Robert Habeck on Germany's new approach to 'economic security ...,new,0.0
Robert Habeck on Germany's new approach to 'economic security ...,approach,0.0
Robert Habeck on Germany's new approach to 'economic security ...,to,0.0
Robert Habeck on Germany's new approach to 'economic security ...,'economic,0.0
Robert Habeck on Germany's new approach to 'economic security ...,security,1.4
Robert Habeck on Germany's new approach to 'economic security ...,.,0.0
Robert Habeck on Germany's new approach to 'economic security ...,sep,0.0
Robert Habeck on Germany's new approach to 'economic security ...,22,0.0
Robert Habeck on Germany's new approach to 'economic security ...,",",0.0
Robert Habeck on Germany's new approach to 'economic security ...,2023,0.0
Robert Habeck on Germany's new approach to 'economic security ...,security',0.0
Robert Habeck on Germany's new approach to 'economic security ...,and,0.0
Robert Habeck on Germany's new approach to 'economic security ...,'selective,0.0
Robert Habeck on Germany's new approach to 'economic security ...,multilateralism',0.0
Robert Habeck on Germany's new approach to 'economic security ...,globalization,0.0
Robert Habeck on Germany's new approach to 'economic security ...,its,0.0
Robert Habeck on Germany's new approach to 'economic security ...,discontents,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,robert,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,habeck,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,bundesministerium,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,für,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,wirtschaft,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,und,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,klimaschutz,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,.,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,berufserfahrung,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,:,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,ausbildung,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,universität,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,hamburg,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,ort,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,deutschland,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,6,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,kontakte,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,auf,0.0
Robert Habeck – Bundesministerium für Wirtschaft und Klimaschutz ...,linkedin,0.0
Robert Habeck | World Economic Forum,robert,0.0
Robert Habeck | World Economic Forum,habeck,0.0
Robert Habeck | World Economic Forum,world,0.0
Robert Habeck | World Economic Forum,economic,0.0
Robert Habeck | World Economic Forum,forum,0.0
Robert Habeck | World Economic Forum,dr,0.0
Robert Habeck | World Economic Forum,has,0.0
Robert Habeck | World Economic Forum,been,0.0
Robert Habeck | World Economic Forum,federal,0.0
Robert Habeck | World Economic Forum,minister,0.0
Robert Habeck | World Economic Forum,for,0.0
Robert Habeck | World Economic Forum,affairs,0.0
Robert Habeck | World Economic Forum,and,0.0
Robert Habeck | World Economic Forum,climate,0.0
Robert Habeck | World Economic Forum,action,0.0
Robert Habeck | World Economic Forum,since,0.0
Robert Habeck | World Economic Forum,8,0.0
Robert Habeck | World Economic Forum,december,0.0
Robert Habeck | World Economic Forum,2021,0.0
Robert Habeck | World Economic Forum,.,0.0
Robert Habeck | World Economic Forum,previous,0.0
Robert Habeck | World Economic Forum,political,0.0
Robert Habeck | World Economic Forum,positions,0.0
Robert Habeck | World Economic Forum,member,0.0
Robert Habeck | World Economic Forum,of,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,readout,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,of,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,secretary,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,raimondo's,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,meeting,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,with,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,german,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,vice,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,.,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,mar,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,8,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,",",0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,2024,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,commerce,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,gina,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,raimondo,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,met,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,chancellor,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,and,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,minister,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,for,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,economic,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,affairs,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,climate,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,action,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,robert,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,habeck,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,to,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,advance,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,us,0.0
Readout of Secretary Raimondo's Meeting with German Vice ...,-,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,germany's,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,getting,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,-,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,to,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,power,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,couple,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,:,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,robert,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,habeck,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,and,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,annalena,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,.,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,although,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,baerbock,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,occupied,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,the,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,same,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,position,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,",",0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,they,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,were,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,able,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,transcend,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,usual,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,games,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,finding,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,a,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,modus,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,operandi,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,where,0.0
Germany's Getting-to-Power Couple: Robert Habeck and Annalena ...,their,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,why,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,germany's,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,climate,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,politics,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,isn't,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,working,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,:,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,the,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,case,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,of,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,robert,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,.,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,sep,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,27,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,",",0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,2024,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,habeck,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,may,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,be,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,deepening,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,social,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,divisions,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,over,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,environmental,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,policy,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,that,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,he,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,always,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,wanted,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,to,0.0
Why Germany's Climate Politics Isn't Working: The Case of Robert ...,overcome,0.0
Robert Habeck: from translating English verse to German high office ...,robert,0.0
Robert Habeck: from translating English verse to German high office ...,habeck,0.0
Robert Habeck: from translating English verse to German high office ...,:,0.0
Robert Habeck: from translating English verse to German high office ...,from,0.0
Robert Habeck: from translating English verse to German high office ...,translating,0.0
Robert Habeck: from translating English verse to German high office ...,english,0.0
Robert Habeck: from translating English verse to German high office ...,verse,0.0
Robert Habeck: from translating English verse to German high office ...,to,0.0
Robert Habeck: from translating English verse to German high office ...,german,0.0
Robert Habeck: from translating English verse to German high office ...,high,0.0
Robert Habeck: from translating English verse to German high office ...,office,0.0
Robert Habeck: from translating English verse to German high office ...,.,0.0
Robert Habeck: from translating English verse to German high office ...,dec,0.0
Robert Habeck: from translating English verse to German high office ...,6,0.0
Robert Habeck: from translating English verse to German high office ...,",",0.0
Robert Habeck: from translating English verse to German high office ...,2021,0.0
Robert Habeck: from translating English verse to German high office ...,green,0.0
Robert Habeck: from translating English verse to German high office ...,party,1.7
Robert Habeck: from translating English verse to German high office ...,co,0.0
Robert Habeck: from translating English verse to German high office ...,-,0.0
Robert Habeck: from translating English verse to German high office ...,leader,0.0
Robert Habeck: from translating English verse to German high office ...,will,0.0
Robert Habeck: from translating English verse to German high office ...,be,0.0
Robert Habeck: from translating English verse to German high office ...,one,0.0
Robert Habeck: from translating English verse to German high office ...,of,0.0
Robert Habeck: from translating English verse to German high office ...,the,0.0
Robert Habeck: from translating English verse to German high office ...,most,0.0
Robert Habeck: from translating English verse to German high office ...,powerful,1.8
Robert Habeck: from translating English verse to German high office ...,politicians,0.0
Robert Habeck: from translating English verse to German high office ...,not,0.0
Robert Habeck: from translating English verse to German high office ...,just,0.0
Robert Habeck: from translating English verse to German high office ...,in,0.0
Robert Habeck: from translating English verse to German high office ...,germany,0.0
Robert Habeck: from translating English verse to German high office ...,but,0.0
Robert Habeck: from translating English verse to German high office ...,europe,0.0
Robert Habeck: from translating English verse to German high office ...,overseeing,0.0
Robert Habeck: from translating English verse to German high office ...,a,0.0
Robert Habeck: from translating English verse to German high office ...,new,0.0
Robert Habeck: from translating English verse to German high office ...,super,2.9
Robert Habeck: from translating English verse to German high office ...,ministry,0.0
German economy minister says Europe prepared to act on possible ...,german,0.0
German economy minister says Europe prepared to act on possible ...,economy,0.0
German economy minister says Europe prepared to act on possible ...,minister,0.0
German economy minister says Europe prepared to act on possible ...,says,0.0
German economy minister says Europe prepared to act on possible ...,europe,0.0
German economy minister says Europe prepared to act on possible ...,prepared,0.9
German economy minister says Europe prepared to act on possible ...,to,0.0
German economy minister says Europe prepared to act on possible ...,act,0.0
German economy minister says Europe prepared to act on possible ...,on,0.0
German economy minister says Europe prepared to act on possible ...,possible,0.0
German economy minister says Europe prepared to act on possible ...,.,0.0
German economy minister says Europe prepared to act on possible ...,feb,0.0
German economy minister says Europe prepared to act on possible ...,10,0.0
German economy minister says Europe prepared to act on possible ...,",",0.0
German economy minister says Europe prepared to act on possible ...,2025,0.0
German economy minister says Europe prepared to act on possible ...,is,0.0
German economy minister says Europe prepared to act on possible ...,in,0.0
German economy minister says Europe prepared to act on possible ...,response,0.0
German economy minister says Europe prepared to act on possible ...,restrictions,0.0
German economy minister says Europe prepared to act on possible ...,trade,0.0
German economy minister says Europe prepared to act on possible ...,robert,0.0
German economy minister says Europe prepared to act on possible ...,habeck,0.0
German economy minister says Europe prepared to act on possible ...,said,0.0
German economy minister says Europe prepared to act on possible ...,monday,0.0
German economy minister says Europe prepared to act on possible ...,after,0.0
German economy minister says Europe prepared to act on possible ...,holding,0.0
EU politicians condemn Trump's move to pull out of climate pact ...,eu,0.0
EU politicians condemn Trump's move to pull out of climate pact ...,politicians,0.0
EU politicians condemn Trump's move to pull out of climate pact ...,condemn,-1.6
EU politicians condemn Trump's move to pull out of climate pact ...,trump's,0.0
EU politicians condemn Trump's move to pull out of climate pact ...,move,0.0
EU politicians condemn Trump's move to pull out of climate pact ...,to,0.0
EU politicians condemn Trump's move to pull out of climate pact ...,pull,0.0
EU politicians condemn Trump's move to pull out of climate pact ...,out,0.0
EU politicians condemn Trump's move to pull out of climate pact ...,of,0.0
EU politicians condemn Trump's move to pull out of climate pact ...,climate,0.0
EU politicians condemn Trump's move to pull out of climate pact ...,pact,0.0
EU politicians condemn Trump's move to pull out of climate pact ...,.,0.0
